 tDate,Country,Number,HolidayName
2021-05-13,Afghanistan,1,Eid al-Fitr
2021-05-13,Albania,1,Eid al-Fitr
2021-05-13,Algeria,1,Eid al-Fitr
2021-05-13,Aruba,1,Ascension Day
2021-05-13,Austria,1,Ascension Day
2021-05-13,Azerbaijan,1,Ramadan holiday
2021-05-13,Bahrain,1,Eid al-Fitr
2021-05-13,Belgium,1,Ascension Day
2021-05-13,Benin,1,Ascension Day
2021-05-13,Benin,2,Korite
2021-05-13,Botswana,1,Ascension Day
2021-05-13,Burkina Faso,1,Ascension Day
2021-05-13,Burkina Faso,2,Eid al-Fitr
2021-05-13,Burundi,1,Ascension Day
2021-05-13,Burundi,2,Eid ul Fitr
2021-05-13,Cameroon,1,Ascension Day
2021-05-13,Cameroon,2,Eid al-Fitr
2021-05-13,Central African Republic,1,Ascension Day
2021-05-13,Central African Republic,2,Eid al-Fitr
2021-05-13,Chad,1,Eid al-Fitr
2021-05-13,Comoros,1,Eid al-Fitr
2021-05-13,Congo,1,Ascension Day
2021-05-13,Cote d`Ivoire,1,Ascension Day
2021-05-13,Curacao,1,Ascension Day
2021-05-13,Denmark,1,Ascension Day
2021-05-13,Djibouti,1,Eid al-Fitr
2021-05-13,East Timor,1,Eid ul Fitr
2021-05-13,Egypt,1,Eid el Fitr
2021-05-13,Eritrea,1,Eid al-Fitr
2021-05-13,Eswatini,1,Ascension Day
2021-05-13,Ethiopia,1,Eid ul Fitr
2021-05-13,Faroe Islands,1,Ascension Day
2021-05-13,Finland,1,Ascension Day
2021-05-13,France,1,Ascension Day
2021-05-13,French Guiana,1,Ascension Day
2021-05-13,French Polynesia,1,Ascension Day
2021-05-13,Gabon,1,Eid al-Fitr
2021-05-13,Gambia,1,Eid al-Fitr
2021-05-13,Germany,1,Ascension Day
2021-05-13,Ghana,1,Eid ul-Fitr
2021-05-13,Greenland,1,Ascension Day
2021-05-13,Guinea,1,Eid al-Fitr
2021-05-13,Guinea-Bissau,1,Eid al-Fitr
2021-05-13,Iceland,1,Ascension Day
2021-05-13,Indonesia,1,Idul Fitri
2021-05-13,Indonesia,2,Ascension Day of Jesus Christ
2021-05-13,Iran,1,Eid-e-Fetr (End of Ramadan)
2021-05-13,Iraq,1,Eid al-Fitr
2021-05-13,Jordan,1,Eid al-Fitr
2021-05-13,Kosovo,1,Eid al-Fitr
2021-05-13,Kuwait,1,Eid al-Fitr
2021-05-13,Kyrgyzstan,1,Orozo Ait
2021-05-13,Lebanon,1,Eid al-Fitr
2021-05-13,Lesotho,1,Ascension Day
2021-05-13,Liechtenstein,1,Ascension Day
2021-05-13,Luxembourg,1,Ascension Day
2021-05-13,Madagascar,1,Ascension Day
2021-05-13,Madagascar,2,Eid al-Fitr
2021-05-13,Malaysia,1,Hari Raya Puasa
2021-05-13,Maldives,1,Eid ul Fitr
2021-05-13,Martinique,1,Ascension Day
2021-05-13,Mauritania,1,Eid ul Fitr
2021-05-13,Monaco,1,Ascension Day
2021-05-13,Morocco,1,Eid al-Fitr
2021-05-13,Namibia,1,Ascension Day
2021-05-13,Netherlands,1,Ascension Day
2021-05-13,New Caledonia,1,Ascension Day
2021-05-13,Nigeria,1,Id el Fitr
2021-05-13,North Macedonia,1,Eid al-Fitr
2021-05-13,Norway,1,Ascension Day
2021-05-13,Oman,1,Eid al-Fitr
2021-05-13,Pakistan,1,Eid-ul-Fitr
2021-05-13,Philippines,1,Eidul-Fitar
2021-05-13,Qatar,1,Eid al-Fitr
2021-05-13,Reunion,1,Ascension Day
2021-05-13,Rwanda,1,Eid al-Fitr
2021-05-13,Saint Martin,1,Ascension Day
2021-05-13,Saint Pierre and Miquelon,1,Ascension Day
2021-05-13,Saudi Arabia,1,Eid al-Fitr
2021-05-13,Senegal,1,Ascension Day
2021-05-13,Sierra Leone,1,Eid al-Fitr
2021-05-13,Singapore,1,Hari Raya Puasa
2021-05-13,Sint Maarten,1,Ascension Day
2021-05-13,Somalia,1,Eid al-Fitr
2021-05-13,South Sudan,1,Eid al-Fitr
2021-05-13,St. Barts,1,Ascension Day
2021-05-13,Sudan,1,Eid al-Fitr
2021-05-13,Suriname,1,Eid al-Fitr
2021-05-13,Sweden,1,Ascension Day
2021-05-13,Syria,1,Eid al-Fitr
2021-05-13,Tajikistan,1,Eid ul Fitr
2021-05-13,Togo,1,Ascension Day
2021-05-13,Togo,2,Eid al-Fitr
2021-05-13,Trinidad and Tobago,1,Eid al-Fitr
2021-05-13,Tunisia,1,Eid al-Fitr
2021-05-13,Turkey,1,Ramadan Feast
2021-05-13,Turkmenistan,1,Oraza Bayram
2021-05-13,Uganda,1,Eid al-Fitr
2021-05-13,United Arab Emirates,1,Eid al-Fitr
2021-05-13,Uzbekistan,1,Eid al-Fitr
2021-05-13,Vanuatu,1,Ascension Day
2021-05-13,Vatican City (Holy See),1,Ascension Day
2021-05-13,Wallis and Futuna,1,Ascension Day
2021-05-13,Yemen,1,Eid al-Fitr
