 tDate,Country,Number,HolidayName
2021-05-02,Albania,1,Easter Sunday (Orthodox)
2021-05-02,Bhutan,1,Birth Anniversary of Third Druk Gyalpo
2021-05-02,Bulgaria,1,Easter Sunday
2021-05-02,China,1,Labour Day Holiday
2021-05-02,Eritrea,1,Coptic Easter
2021-05-02,Ethiopia,1,Ethiopian Easter Sunday
2021-05-02,Georgia,1,Orthodox Easter Sunday
2021-05-02,Kosovo,1,Orthodox Easter Day
2021-05-02,Moldova,1,Orthodox Easter Sunday
2021-05-02,Montenegro,1,Labour Day/May Day Holiday
2021-05-02,Romania,1,Orthodox Easter Day
2021-05-02,Serbia,1,Easter Day
2021-05-02,Slovenia,1,Labour Day holiday
2021-05-02,Sudan,1,Coptic Easter
2021-05-02,Syria,1,Orthodox Easter Day
2021-05-02,Ukraine,1,Orthodox Easter Day
