 tDate,Country,Number,HolidayName
2021-12-24,Brazil,1,Christmas Eve (from 2pm)
2021-12-24,Bulgaria,1,Christmas Eve
2021-12-24,Czechia,1,Christmas Eve
2021-12-24,Denmark,1,Bank Holiday
2021-12-24,Ecuador,1,Day off for Christmas Day
2021-12-24,Estonia,1,Christmas Eve
2021-12-24,Faroe Islands,1,Christmas Eve
2021-12-24,Finland,1,Christmas Eve
2021-12-24,Guam,1,Christmas Day observed
2021-12-24,Guatemala,1,Christmas Eve
2021-12-24,Iceland,1,Christmas Eve (from noon)
2021-12-24,Indonesia,1,Christmas Eve Joint Holiday
2021-12-24,Kiribati,1,Day off for Christmas Day
2021-12-24,Latvia,1,Christmas Eve
2021-12-24,Libya,1,Independence Day
2021-12-24,Lithuania,1,Christmas Eve
2021-12-24,Marshall Islands,1,Day off for Christmas Day
2021-12-24,Micronesia,1,Christmas Day observed
2021-12-24,Northern Mariana Islands,1,Day off for Christmas Day
2021-12-24,Palau,1,Day off for Christmas Day
2021-12-24,Sao Tome and Principe,1,Day off for Christmas Day
2021-12-24,Slovakia,1,Christmas Eve
2021-12-24,The Bahamas,1,Day off for Christmas Day
2021-12-24,United States,1,Day off for Christmas Day
2021-12-24,Venezuela,1,Christmas Eve
