 tDate,Country,Number,HolidayName
2022-02-01,Brunei,1,Chinese New Year
2022-02-01,China,1,Chinese New Year
2022-02-01,Hong Kong,1,Chinese Lunar New Year`s Day
2022-02-01,Indonesia,1,Chinese Lunar New Year`s Day
2022-02-01,Macau,1,Lunar New Year (First Day)
2022-02-01,Malaysia,1,Chinese Lunar New Year`s Day
2022-02-01,Mauritius,1,Abolition of Slavery
2022-02-01,Mongolia,1,Lunar New Year`s Day
2022-02-01,Nauru,1,Independence Day Holiday
2022-02-01,North Korea,1,Seollal
2022-02-01,Philippines,1,Chinese Lunar New Year`s Day
2022-02-01,Rwanda,1,National Heroes` Day
2022-02-01,Singapore,1,Chinese Lunar New Year`s Day
2022-02-01,South Korea,1,Seollal
2022-02-01,Suriname,1,Chinese New Year
2022-02-01,Taiwan,1,Chinese New Year`s Day
2022-02-01,Vietnam,1,Vietnamese New Year
