 tDate,Country,Number,HolidayName
2022-04-16,Belize,1,Holy Saturday
2022-04-16,Botswana,1,Holy Saturday
2022-04-16,Cambodia,1,Khmer New Year Day (Day 3)
2022-04-16,Chile,1,Holy Saturday
2022-04-16,El Salvador,1,Holy Saturday
2022-04-16,Fiji,1,Holy Saturday
2022-04-16,Guatemala,1,Easter Saturday
2022-04-16,Honduras,1,Holy Saturday
2022-04-16,Hong Kong,1,Holy Saturday
2022-04-16,Israel,1,Passover (Day 1)
2022-04-16,Macau,1,Holy Saturday
2022-04-16,Malawi,1,Easter Saturday
2022-04-16,Myanmar,1,Maha Thingyan (Water Festival)
2022-04-16,Papua New Guinea,1,Holy Saturday
2022-04-16,Philippines,1,Black Saturday
2022-04-16,Samoa,1,Day After Good Friday
2022-04-16,Seychelles,1,Holy Saturday
2022-04-16,Solomon Islands,1,Holy Saturday
2022-04-16,Zambia,1,Holy Saturday
2022-04-16,Zimbabwe,1,Holy Saturday
