 tDate,Country,Number,HolidayName
2020-04-17,American Samoa,1,Flag Day
2020-04-17,Bangladesh,1,Public Holiday
2020-04-17,Bulgaria,1,Good Friday
2020-04-17,Cyprus,1,Good Friday (Orthodox)
2020-04-17,Eritrea,1,Coptic Good Friday
2020-04-17,Ethiopia,1,Ethiopian Good Friday
2020-04-17,Gabon,1,Women`s Rights Day
2020-04-17,Georgia,1,Orthodox Good Friday
2020-04-17,Greece,1,Orthodox Good Friday
2020-04-17,Jordan,1,Public Holiday
2020-04-17,Kuwait,1,Public Holiday
2020-04-17,Romania,1,Orthodox Good Friday
2020-04-17,Russia,1,Non-Working Day (COVID-19)
2020-04-17,Serbia,1,Good Friday
2020-04-17,Syria,1,Independence Day
