 tDate,Country,Number,HolidayName
2020-02-25,Angola,1,Carnival
2020-02-25,Argentina,1,Carnival / Shrove Tuesday
2020-02-25,Bhutan,1,Losar Holiday
2020-02-25,Bolivia,1,Carnival / Shrove Tuesday
2020-02-25,Brazil,1,Carnival Tuesday
2020-02-25,Dominica,1,Carnival Tuesday
2020-02-25,Ecuador,1,Carnival
2020-02-25,French Guiana,1,Carnival / Shrove Tuesday
2020-02-25,Haiti,1,Carnival/Shrove Tuesday
2020-02-25,Kuwait,1,National Day
2020-02-25,Panama,1,Carnival / Shrove Tuesday
2020-02-25,Philippines,1,People Power Anniversary
2020-02-25,Suriname,1,Revolution Day
2020-02-25,Venezuela,1,Carnival / Shrove Tuesday
