 tDate,Country,Number,HolidayName
2022-03-01,Angola,1,Carnival
2022-03-01,Argentina,1,Carnival / Shrove Tuesday
2022-03-01,Bolivia,1,Carnival / Shrove Tuesday
2022-03-01,Brazil,1,Carnival Tuesday
2022-03-01,Brunei,1,Isra and Mi`raj
2022-03-01,Comoros,1,Isra and Mi`raj
2022-03-01,Djibouti,1,Isra and Miraj
2022-03-01,Dominica,1,Carnival Tuesday
2022-03-01,Ecuador,1,Carnival
2022-03-01,French Guiana,1,Carnival / Shrove Tuesday
2022-03-01,Haiti,1,Carnival/Shrove Tuesday
2022-03-01,India,1,Maha Shivaratri/Shivaratri
2022-03-01,Indonesia,1,Ascension of the Prophet Muhammad
2022-03-01,Iran,1,Prophet`s Ascension
2022-03-01,Kuwait,1,Isra and Miraj
2022-03-01,Marshall Islands,1,Remembrance Day
2022-03-01,Mauritius,1,Maha Shivaratree
2022-03-01,Oman,1,Isra and Mi`raj
2022-03-01,Panama,1,Carnival / Shrove Tuesday
2022-03-01,Paraguay,1,Heroes` Day
2022-03-01,South Korea,1,Independence Movement Day
2022-03-01,Sri Lanka,1,Mahasivarathri Day
2022-03-01,Venezuela,1,Carnival / Shrove Tuesday
