 tDate,Country,Number,HolidayName
2020-04-20,Bangladesh,1,Public Holiday
2020-04-20,Bulgaria,1,Easter Monday
2020-04-20,Cyprus,1,Easter Monday (Orthodox)
2020-04-20,Egypt,1,Spring Festival
2020-04-20,Georgia,1,Orthodox Easter Monday
2020-04-20,Greece,1,Orthodox Easter Monday
2020-04-20,Jordan,1,Public Holiday
2020-04-20,Kosovo,1,Orthodox Easter Monday
2020-04-20,Kuwait,1,Public Holiday
2020-04-20,Lebanon,1,Orthodox Easter Monday
2020-04-20,Moldova,1,Orthodox Easter Monday
2020-04-20,North Macedonia,1,Easter Monday (Orthodox)
2020-04-20,Romania,1,Orthodox Easter Monday
2020-04-20,Russia,1,Non-Working Day (COVID-19)
2020-04-20,Serbia,1,Easter Monday
2020-04-20,Ukraine,1,Orthodox Easter Day holiday
