 tDate,Country,Number,HolidayName
2021-07-20,Afghanistan,1,Eid al-Qurban
2021-07-20,Albania,1,Feast of the Sacrifice
2021-07-20,Algeria,1,Eid al-Adha
2021-07-20,Azerbaijan,1,Feast of the Sacrifice
2021-07-20,Bahrain,1,Eid al-Adha
2021-07-20,Bangladesh,1,Eid al-Adha
2021-07-20,Benin,1,Tabaski
2021-07-20,Botswana,1,Public Holiday (July)
2021-07-20,Brunei,1,Eid ul Adha
2021-07-20,Burkina Faso,1,Eid al-Adha
2021-07-20,Burundi,1,Eid al-Adha
2021-07-20,Cameroon,1,Eid al-Adha
2021-07-20,Central African Republic,1,Eid al-Adha
2021-07-20,Chad,1,Eid al-Adha
2021-07-20,Colombia,1,Independence Day
2021-07-20,Comoros,1,Eid al-Adha
2021-07-20,Cote d`Ivoire,1,Aid el-Kebir
2021-07-20,Djibouti,1,Eid al-Adha
2021-07-20,East Timor,1,Eid ul Adha
2021-07-20,Egypt,1,Eid al-Adha
2021-07-20,Eritrea,1,Eid al-Adha
2021-07-20,Ethiopia,1,Eid al-Adha
2021-07-20,Gabon,1,Eid al-Adha
2021-07-20,Gambia,1,Eid al-Adha
2021-07-20,Ghana,1,Eid al-Adha
2021-07-20,Guinea,1,Eid al-Adha
2021-07-20,Guinea-Bissau,1,Eid al-Adha
2021-07-20,Guyana,1,Eid ul Adha
2021-07-20,Indonesia,1,Idul Adha
2021-07-20,Iran,1,Eid-e-Ghorban (Feast of Sacrifice)
2021-07-20,Iraq,1,Eid al-Adha
2021-07-20,Jordan,1,Eid al-Adha
2021-07-20,Kazakhstan,1,Kurban Ait
2021-07-20,Kosovo,1,Kurban Bayrami
2021-07-20,Kuwait,1,Eid al-Adha
2021-07-20,Kyrgyzstan,1,Kurman Ait
2021-07-20,Laos,1,Lao Women Union`s Day
2021-07-20,Lebanon,1,Eid al-Adha
2021-07-20,Malaysia,1,Hari Raya Haji
2021-07-20,Maldives,1,Eid ul Adha
2021-07-20,Mali,1,Eid al-Adha
2021-07-20,Mauritania,1,Eid ul Adha
2021-07-20,Mayotte,1,Eid al-Adha
2021-07-20,Morocco,1,Eid al-Adha
2021-07-20,Myanmar,1,Eid al-Adha
2021-07-20,Niger,1,Eid al-Adha
2021-07-20,Nigeria,1,Id el Kabir
2021-07-20,Oman,1,Eid al-Adha
2021-07-20,Philippines,1,Eid al-Adha (Feast of the Sacrifice)
2021-07-20,Qatar,1,Eid al-Adha (Feast of Sacrifice)
2021-07-20,Rwanda,1,Eid ul Adha
2021-07-20,Saudi Arabia,1,Eid al-Adha
2021-07-20,Senegal,1,Tabaski
2021-07-20,Sierra Leone,1,Tabaski
2021-07-20,Singapore,1,Hari Raya Haji
2021-07-20,Somalia,1,Eid al-Adha
2021-07-20,South Sudan,1,Eid al-Adha
2021-07-20,Sri Lanka,1,Eid al-Adha
2021-07-20,Sudan,1,Eid al-Adha
2021-07-20,Suriname,1,Eid al-Adha
2021-07-20,Syria,1,Eid al-Adha
2021-07-20,Tajikistan,1,Eid ul Adha
2021-07-20,Tanzania,1,Eid al-Adha
2021-07-20,Togo,1,Tabaski
2021-07-20,Tunisia,1,Eid al-Adha
2021-07-20,Turkey,1,Sacrifice Feast
2021-07-20,Turkmenistan,1,Kurban Bayramy
2021-07-20,Uganda,1,Eid al-Adha
2021-07-20,United Arab Emirates,1,Eid al-Adha (Feast of Sacrifice)
2021-07-20,Uzbekistan,1,Eid al-Adha
2021-07-20,Yemen,1,Eid al-Adha
