 tDate,Country,Number,HolidayName
2020-05-21,Aruba,1,Ascension Day
2020-05-21,Austria,1,Ascension Day
2020-05-21,Bangladesh,1,Public Holiday
2020-05-21,Belgium,1,Ascension Day
2020-05-21,Benin,1,Ascension Day
2020-05-21,Botswana,1,Ascension Day
2020-05-21,Burkina Faso,1,Ascension Day
2020-05-21,Burundi,1,Ascension Day
2020-05-21,Cameroon,1,Ascension Day
2020-05-21,Central African Republic,1,Ascension Day
2020-05-21,Chile,1,Navy Day
2020-05-21,Congo,1,Ascension Day
2020-05-21,Cote d`Ivoire,1,Ascension Day
2020-05-21,Curacao,1,Ascension Day
2020-05-21,Denmark,1,Ascension Day
2020-05-21,Eswatini,1,Ascension Day
2020-05-21,Faroe Islands,1,Ascension Day
2020-05-21,Finland,1,Ascension Day
2020-05-21,France,1,Ascension Day
2020-05-21,French Guiana,1,Ascension Day
2020-05-21,French Polynesia,1,Ascension Day
2020-05-21,Germany,1,Ascension Day
2020-05-21,Greenland,1,Ascension Day
2020-05-21,Iceland,1,Ascension Day
2020-05-21,Indonesia,1,Ascension Day of Jesus Christ
2020-05-21,Iraq,1,Eid al-Fitr holiday
2020-05-21,Jordan,1,Public Holiday
2020-05-21,Kuwait,1,Public Holiday
2020-05-21,Lesotho,1,Ascension Day
2020-05-21,Liechtenstein,1,Ascension Day
2020-05-21,Luxembourg,1,Ascension Day
2020-05-21,Madagascar,1,Ascension Day
2020-05-21,Martinique,1,Ascension Day
2020-05-21,Monaco,1,Ascension Day
2020-05-21,Montenegro,1,Independence Day
2020-05-21,Namibia,1,Ascension Day
2020-05-21,Netherlands,1,Ascension Day
2020-05-21,New Caledonia,1,Ascension Day
2020-05-21,Norway,1,Ascension Day
2020-05-21,Qatar,1,Eid al-Fitr Holiday
2020-05-21,Reunion,1,Ascension Day
2020-05-21,Saint Helena,1,Saint Helena`s Day
2020-05-21,Saint Martin,1,Ascension Day
2020-05-21,Saint Pierre and Miquelon,1,Ascension Day
2020-05-21,Senegal,1,Ascension Day
2020-05-21,Sint Maarten,1,Ascension Day
2020-05-21,St. Barts,1,Ascension Day
2020-05-21,Sweden,1,Ascension Day
2020-05-21,Togo,1,Ascension Day
2020-05-21,Vanuatu,1,Ascension Day
2020-05-21,Vatican City (Holy See),1,Ascension Day
2020-05-21,Wallis and Futuna,1,Ascension Day
