 tDate,Country,Number,HolidayName
2020-04-09,Andorra,1,Maundy Thursday (Starting Noon)
2020-04-09,Argentina,1,Maundy Thursday
2020-04-09,Bangladesh,1,Public Holiday
2020-04-09,Colombia,1,Maundy Thursday
2020-04-09,Costa Rica,1,Maundy Thursday
2020-04-09,Denmark,1,Maundy Thursday
2020-04-09,El Salvador,1,Maundy Thursday
2020-04-09,Faroe Islands,1,Maundy Thursday
2020-04-09,Georgia,1,Independence Restoration Day
2020-04-09,Greenland,1,Maundy Thursday
2020-04-09,Guatemala,1,Maundy Thursday
2020-04-09,Honduras,1,Maundy Thursday
2020-04-09,Iceland,1,Maundy Thursday
2020-04-09,Iran,1,Imam Mahdi`s birthday
2020-04-09,Israel,1,Passover (Day 1)
2020-04-09,Jordan,1,Public Holiday
2020-04-09,Kosovo,1,Constitution Day of the Republic of Kosovo
2020-04-09,Kuwait,1,Public Holiday
2020-04-09,Nicaragua,1,Maundy Thursday
2020-04-09,Norway,1,Maundy Thursday
2020-04-09,Paraguay,1,Maundy Thursday
2020-04-09,Peru,1,Maundy Thursday
2020-04-09,Philippines,1,Maundy Thursday
2020-04-09,Philippines,2,The Day of Valor
2020-04-09,Russia,1,Non-Working Day (COVID-19)
2020-04-09,Tunisia,1,Martyrs` Day
2020-04-09,US Virgin Islands,1,Holy Thursday
2020-04-09,Venezuela,1,Maundy Thursday
