 tDate,Country,Number,HolidayName
2020-04-27,Aruba,1,King`s Day
2020-04-27,Bangladesh,1,Public Holiday
2020-04-27,Curacao,1,King`s Birthday
2020-04-27,Jordan,1,Public Holiday
2020-04-27,Kuwait,1,Public Holiday
2020-04-27,Mayotte,1,Abolition Day
2020-04-27,Moldova,1,Memorial Day/Parents` Day
2020-04-27,Netherlands,1,King`s Birthday
2020-04-27,New Zealand,1,Day off for ANZAC Day
2020-04-27,Russia,1,Non-Working Day (COVID-19)
2020-04-27,Sierra Leone,1,Independence Day
2020-04-27,Sint Maarten,1,King`s Day
2020-04-27,Slovenia,1,Day of Uprising Against Occupation
2020-04-27,South Africa,1,Freedom Day
2020-04-27,Togo,1,Independence Day
