 tDate,Country,Number,HolidayName
2020-01-26,Australia,1,Australia Day
2020-01-26,China,1,Spring Festival Golden Week holiday
2020-01-26,Dominican Republic,1,Duarte`s Day
2020-01-26,India,1,Republic Day
2020-01-26,Macau,1,Lunar New Year (Second Day)
2020-01-26,Malaysia,1,Second day of Chinese Lunar New Year
2020-01-26,Malaysia,2,Second day of Chinese Lunar New Year
2020-01-26,Mongolia,1,Second Day of Lunar New Year
2020-01-26,Singapore,1,Second day of Chinese Lunar New Year
2020-01-26,Taiwan,1,Chinese New Year Holiday
2020-01-26,Uganda,1,Liberation Day
2020-01-26,Vietnam,1,Tet holiday
