 tDate,Country,Number,HolidayName
2021-05-24,Andorra,1,Whit Monday
2021-05-24,Anguilla,1,Whit Monday
2021-05-24,Antigua and Barbuda,1,Whit Monday
2021-05-24,Argentina,1,Bridge Public Holiday
2021-05-24,Austria,1,Whit Monday
2021-05-24,Barbados,1,Whit Monday
2021-05-24,Belgium,1,Whit Monday
2021-05-24,Belize,1,Commonwealth Day
2021-05-24,Benin,1,Whit Monday
2021-05-24,British Virgin Islands,1,Whit Monday
2021-05-24,Bulgaria,1,Culture and Literacy Day
2021-05-24,Canada,1,Victoria Day
2021-05-24,Central African Republic,1,Whit Monday
2021-05-24,Congo,1,Whit Monday
2021-05-24,Cote d`Ivoire,1,Whit Monday
2021-05-24,Denmark,1,Whit Monday
2021-05-24,Dominica,1,Whit Monday
2021-05-24,Ecuador,1,The Battle of Pichincha
2021-05-24,Eritrea,1,Independence Day
2021-05-24,Faroe Islands,1,Whit Monday
2021-05-24,France,1,Whit Monday
2021-05-24,French Guiana,1,Whit Monday
2021-05-24,French Polynesia,1,Whit Monday
2021-05-24,Gabon,1,Whit Monday
2021-05-24,Germany,1,Whit Monday
2021-05-24,Greenland,1,Whit Monday
2021-05-24,Grenada,1,Whit Monday
2021-05-24,Hungary,1,Whit Monday
2021-05-24,Iceland,1,Whit Monday
2021-05-24,Jamaica,1,Labor Day / May Day observed
2021-05-24,Liechtenstein,1,Whit Monday
2021-05-24,Luxembourg,1,Whit Monday
2021-05-24,Madagascar,1,Whit Monday
2021-05-24,Martinique,1,Whit Monday
2021-05-24,Monaco,1,Whit Monday
2021-05-24,Montserrat,1,Whit Monday
2021-05-24,Netherlands,1,Whit Monday
2021-05-24,New Caledonia,1,Whit Monday
2021-05-24,North Macedonia,1,Saints Cyril and Methodius` Day
2021-05-24,Northern Mariana Islands,1,Memorial Day
2021-05-24,Norway,1,Whit Monday
2021-05-24,Reunion,1,Whit Monday
2021-05-24,Saint Helena,1,Whit Monday
2021-05-24,Saint Kitts and Nevis,1,Whit Monday
2021-05-24,Saint Lucia,1,Whit Monday
2021-05-24,Saint Martin,1,Whit Monday
2021-05-24,Saint Pierre and Miquelon,1,Whit Monday
2021-05-24,Saint Vincent and the Grenadines,1,Whit Monday
2021-05-24,Senegal,1,Whit Monday
2021-05-24,Solomon Islands,1,Whit Monday
2021-05-24,Sri Lanka,1,Public Sector Holiday
2021-05-24,St. Barts,1,Whit Monday
2021-05-24,The Bahamas,1,Whit Monday
2021-05-24,Togo,1,Whit Monday
2021-05-24,Wallis and Futuna,1,Whit Monday
