 tDate,Country,Number,HolidayName
2020-05-01,Albania,1,International Worker’s Day
2020-05-01,Algeria,1,May Day
2020-05-01,Andorra,1,May Day
2020-05-01,Angola,1,May Day
2020-05-01,Anguilla,1,Labor Day / May Day
2020-05-01,Argentina,1,Labor Day / May Day
2020-05-01,Armenia,1,Labour Day/May Day
2020-05-01,Aruba,1,Labor Day
2020-05-01,Austria,1,Labor Day / May Day
2020-05-01,Bahrain,1,May Day
2020-05-01,Bangladesh,1,May Day
2020-05-01,Bangladesh,2,Public Holiday
2020-05-01,Barbados,1,Labor Day / May Day
2020-05-01,Belarus,1,Labour Day
2020-05-01,Belgium,1,Labor Day / May Day
2020-05-01,Belize,1,Labor Day / May Day
2020-05-01,Benin,1,Labour Day
2020-05-01,Bolivia,1,Labor Day / May Day
2020-05-01,Bosnia and Herzegovina,1,Labor Day
2020-05-01,Botswana,1,Labour Day
2020-05-01,Brazil,1,Labor Day / May Day
2020-05-01,Bulgaria,1,Labor Day
2020-05-01,Bulgaria,2,Labor Day
2020-05-01,Burkina Faso,1,Labour Day
2020-05-01,Burundi,1,Labour Day
2020-05-01,Cabo Verde,1,Labour Day
2020-05-01,Cambodia,1,Labour Day
2020-05-01,Cameroon,1,Labour Day
2020-05-01,Central African Republic,1,Labour Day
2020-05-01,Chad,1,May Day
2020-05-01,Chile,1,Labor Day / May Day
2020-05-01,China,1,Labour Day
2020-05-01,Colombia,1,Labor Day / May Day
2020-05-01,Comoros,1,Labour Day
2020-05-01,Congo,1,Labour Day
2020-05-01,Congo Democratic Republic,1,May Day
2020-05-01,Costa Rica,1,Labor Day / May Day
2020-05-01,Cote d`Ivoire,1,Labor Day
2020-05-01,Croatia,1,Labor Day / May Day
2020-05-01,Cuba,1,Labor Day / May Day
2020-05-01,Curacao,1,Labor Day / May Day
2020-05-01,Cyprus,1,Labour Day/May Day
2020-05-01,Czechia,1,Labor Day / May Day
2020-05-01,Denmark,1,Labor Day / May Day
2020-05-01,Djibouti,1,Labor Day / May Day
2020-05-01,Dominican Republic,1,Labor Day
2020-05-01,East Timor,1,Labor Day / May Day
2020-05-01,Ecuador,1,Labor Day / May Day
2020-05-01,Egypt,1,Labor Day
2020-05-01,El Salvador,1,Labor Day / May Day
2020-05-01,Equatorial Guinea,1,Labor Day / May Day
2020-05-01,Eritrea,1,International Workers` Day
2020-05-01,Estonia,1,Labor Day
2020-05-01,Eswatini,1,May Day
2020-05-01,Ethiopia,1,International Labor Day
2020-05-01,Finland,1,May Day
2020-05-01,France,1,Labor Day / May Day
2020-05-01,French Guiana,1,Labor Day / May Day
2020-05-01,French Polynesia,1,Labor Day / May Day
2020-05-01,Gabon,1,Labour Day
2020-05-01,Gambia,1,Labour Day
2020-05-01,Germany,1,May Day
2020-05-01,Ghana,1,May Day
2020-05-01,Gibraltar,1,May Day
2020-05-01,Greece,1,Labor Day / May Day
2020-05-01,Grenada,1,Labour Day
2020-05-01,Guatemala,1,Labor Day
2020-05-01,Guinea,1,Labour Day
2020-05-01,Guinea-Bissau,1,Labour Day
2020-05-01,Guyana,1,Labor Day / May Day
2020-05-01,Haiti,1,Agriculture and Labor Day
2020-05-01,Honduras,1,Labor Day / May Day
2020-05-01,Hong Kong,1,Labour Day
2020-05-01,Hungary,1,Labor Day / May Day
2020-05-01,Iceland,1,Labour Day
2020-05-01,Indonesia,1,International Labor Day
2020-05-01,Iraq,1,Labor Day
2020-05-01,Italy,1,Labor Day / May Day
2020-05-01,Jordan,1,Labour Day
2020-05-01,Jordan,2,Public Holiday
2020-05-01,Kazakhstan,1,Unity Day
2020-05-01,Kenya,1,Labour Day/May Day
2020-05-01,Kosovo,1,International Labour Day
2020-05-01,Kuwait,1,Public Holiday
2020-05-01,Kyrgyzstan,1,May Day
2020-05-01,Laos,1,Labor Day / May Day
2020-05-01,Latvia,1,Labour Day/May Day
2020-05-01,Latvia,2,Constituent Assembly Convocation Day
2020-05-01,Lebanon,1,Labor Day
2020-05-01,Lesotho,1,May Day
2020-05-01,Libya,1,May Day
2020-05-01,Liechtenstein,1,Labour Day/May Day
2020-05-01,Lithuania,1,Labour Day
2020-05-01,Luxembourg,1,Labor Day / May Day
2020-05-01,Macau,1,Labor Day / May Day
2020-05-01,Madagascar,1,Labor Day
2020-05-01,Malawi,1,May Day
2020-05-01,Malaysia,1,Labour Day
2020-05-01,Maldives,1,Labor Day / May Day
2020-05-01,Mali,1,Workers` Day
2020-05-01,Malta,1,Labour Day/May Day
2020-05-01,Marshall Islands,1,Constitution Day
2020-05-01,Martinique,1,Labor Day
2020-05-01,Mauritania,1,Labor Day / May Day
2020-05-01,Mauritius,1,Labour Day
2020-05-01,Mayotte,1,Labour Day
2020-05-01,Mexico,1,Labor Day / May Day
2020-05-01,Moldova,1,International Day of Solidarity of Workers
2020-05-01,Monaco,1,Labour Day/May Day
2020-05-01,Montenegro,1,Labour Day/May Day
2020-05-01,Morocco,1,Labour Day/May Day
2020-05-01,Mozambique,1,May Day
2020-05-01,Myanmar,1,Labor Day / May Day
2020-05-01,Namibia,1,Workers` Day
2020-05-01,Nepal,1,Majdoor Divas
2020-05-01,New Caledonia,1,Labor Day / May Day
2020-05-01,Nicaragua,1,Labor Day / May Day
2020-05-01,Niger,1,Labour Day
2020-05-01,Nigeria,1,Workers` Day
2020-05-01,North Korea,1,May Day
2020-05-01,North Macedonia,1,Labor Day
2020-05-01,Norway,1,Labor day
2020-05-01,Pakistan,1,Labour Day
2020-05-01,Panama,1,Labor Day / May Day
2020-05-01,Paraguay,1,Labor Day / May Day
2020-05-01,Peru,1,Labor Day / May Day
2020-05-01,Philippines,1,Labor Day
2020-05-01,Poland,1,Labor Day / May Day
