 tDate,Country,Number,HolidayName
2021-10-01,Botswana,1,Public Holiday (October)
2021-10-01,China,1,National Day
2021-10-01,Cyprus,1,Cyprus Independence Day
2021-10-01,Hong Kong,1,National Day of the People`s Republic of China
2021-10-01,Macau,1,National Day of the People`s Republic of China
2021-10-01,Nigeria,1,National Day
2021-10-01,Palau,1,Independence Day
2021-10-01,San Marino,1,Investiture Ceremony of the Captains Regent 2
2021-10-01,Tuvalu,1,Tuvalu Day
2021-10-01,Uzbekistan,1,Teachers Day
