 tDate,Country,Number,HolidayName
2020-08-01,Afghanistan,1,Eid al-Qurban Holiday
2020-08-01,Algeria,1,Eid al-Adha Holiday
2020-08-01,Azerbaijan,1,Feast of the Sacrifice (day 2)
2020-08-01,Bahrain,1,Eid al-Adha Holiday
2020-08-01,Bangladesh,1,Eid al-Adha
2020-08-01,Barbados,1,Emancipation Day
2020-08-01,Benin,1,Independence Day
2020-08-01,Brunei,1,Eid ul Adha
2020-08-01,Comoros,1,Eid al-Adha Holiday
2020-08-01,Congo Democratic Republic,1,Parents` Day
2020-08-01,Djibouti,1,Eid al-Adha Holiday
2020-08-01,Egypt,1,Eid al-Adha Day 2
2020-08-01,Gambia,1,Eid al-Adha Holiday
2020-08-01,Guyana,1,Emancipation Day
2020-08-01,India,1,Bakr Id/Eid ul-Adha
2020-08-01,Iraq,1,Eid al-Adha holiday
2020-08-01,Jamaica,1,Emancipation Day
2020-08-01,Jordan,1,Eid al-Adha holiday
2020-08-01,Kuwait,1,Eid al-Adha holiday
2020-08-01,Lebanon,1,Eid al-Adha holiday
2020-08-01,Maldives,1,Eid ul Adha Holiday
2020-08-01,Morocco,1,Eid al-Adha holiday
2020-08-01,Myanmar,1,Eid al-Adha
2020-08-01,Niger,1,Eid al-Adha Holiday
2020-08-01,Oman,1,Eid al-Adha Holiday
2020-08-01,Pakistan,1,Eid al-Adha Holiday
2020-08-01,Qatar,1,Eid al-Adha Holiday
2020-08-01,Saint Lucia,1,Emancipation Day
2020-08-01,Saint Vincent and the Grenadines,1,Emancipation Day
2020-08-01,Saudi Arabia,1,Eid al-Adha Holiday
2020-08-01,Sri Lanka,1,Eid al-Adha
2020-08-01,Sudan,1,Eid al-Adha holiday
2020-08-01,Switzerland,1,Swiss National Day
2020-08-01,Syria,1,Eid al-Adha holiday
2020-08-01,Trinidad and Tobago,1,Emancipation Day
2020-08-01,Tunisia,1,Eid al-Adha Holiday
2020-08-01,Turkey,1,Sacrifice Feast Day 2
2020-08-01,Turkmenistan,1,Kurban Bayramy Holiday
2020-08-01,Turks and Caicos Islands,1,Emancipation Day
2020-08-01,United Arab Emirates,1,Eid al-Adha Holiday
2020-08-01,Yemen,1,Eid al-Adha holiday
