 tDate,Country,Number,HolidayName
2021-02-15,Afghanistan,1,Liberation Day
2021-02-15,American Samoa,1,President`s Day
2021-02-15,Andorra,1,Carnival
2021-02-15,Argentina,1,Carnival / Shrove Monday
2021-02-15,Aruba,1,Carnival Monday
2021-02-15,Bolivia,1,Carnival / Shrove Monday
2021-02-15,Brazil,1,Carnival Monday
2021-02-15,China,1,Spring Festival Golden Week holiday
2021-02-15,Curacao,1,Carnival Monday
2021-02-15,Dominica,1,Carnival Monday
2021-02-15,Ecuador,1,Carnival
2021-02-15,French Guiana,1,Carnival / Shrove Monday
2021-02-15,Hong Kong,1,Fourth day of Chinese Lunar New Year
2021-02-15,Northern Mariana Islands,1,President`s Day
2021-02-15,Serbia,1,Statehood Day of the Republic of Serbia
2021-02-15,Taiwan,1,Chinese New Year Holiday
2021-02-15,United States,1,Presidents` Day
2021-02-15,US Virgin Islands,1,President`s Day
2021-02-15,Venezuela,1,Carnival / Shrove Monday
2021-02-15,Vietnam,1,Tet holiday
