 tDate,Country,Number,HolidayName
2020-05-25,Afghanistan,1,Eid al-Fitr Holiday
2020-05-25,Algeria,1,Eid al-Fitr Holiday
2020-05-25,American Samoa,1,Memorial Day
2020-05-25,Argentina,1,National Day/May 1810 Revolution
2020-05-25,Azerbaijan,1,Ramadan holiday
2020-05-25,Bahrain,1,Eid al-Fitr Holiday
2020-05-25,Bangladesh,1,Eid ul-Fitr
2020-05-25,Bangladesh,2,Public Holiday
2020-05-25,Belize,1,Day off for Commonwealth Day
2020-05-25,Brunei,1,Eid ul Fitr observed
2020-05-25,Brunei,2,Eid Al Fitr Holiday
2020-05-25,Bulgaria,1,Culture and Literacy Day observed
2020-05-25,Cameroon,1,Eid al-Fitr observed
2020-05-25,Colombia,1,Ascension Day
2020-05-25,Comoros,1,Eid al-Fitr Holiday
2020-05-25,Djibouti,1,Eid al-Fitr Holiday
2020-05-25,Ecuador,1,The Battle of Pichincha
2020-05-25,Egypt,1,Eid el Fitr Holiday
2020-05-25,Gambia,1,Africa Day
2020-05-25,Ghana,1,Day off for Eid ul-Fitr
2020-05-25,Gibraltar,1,Spring Bank Holiday
2020-05-25,Guam,1,Memorial Day
2020-05-25,Guernsey,1,Spring Bank Holiday
2020-05-25,Guinea,1,Africa Day
2020-05-25,India,1,Ramzan Id/Eid-ul-Fitar
2020-05-25,Indonesia,1,Idul Fitri Holiday
2020-05-25,Iran,1,Eid-e-Fetr (Additional Holiday)
2020-05-25,Iraq,1,Eid al-Fitr holiday
2020-05-25,Isle of Man,1,Late May Bank Holiday
2020-05-25,Jamaica,1,Labor Day / May Day observed
2020-05-25,Jersey,1,Spring Bank Holiday
2020-05-25,Jordan,1,Independence Day
2020-05-25,Jordan,2,Eid al-Fitr holiday
2020-05-25,Kenya,1,Day off for Eid al-Fitr
2020-05-25,Kuwait,1,Public Holiday
2020-05-25,Kuwait,2,Eid al-Fitr holiday
2020-05-25,Kyrgyzstan,1,Day off for Orozo Ait
2020-05-25,Lebanon,1,Eid ul Fitr Day Two
2020-05-25,Lebanon,2,Liberation and Resistance Day
2020-05-25,Lesotho,1,Africa/Heroes Day
2020-05-25,Malawi,1,Day off for Eid al-Fitr
2020-05-25,Malaysia,1,Hari Raya Puasa Day 2
2020-05-25,Maldives,1,Eid al Fitr Holiday
2020-05-25,Mali,1,Africa Day
2020-05-25,Mauritania,1,Africa Day
2020-05-25,Morocco,1,Eid al-Fitr holiday
2020-05-25,Namibia,1,Africa Day
2020-05-25,Nigeria,1,Id el Fitr holiday
2020-05-25,North Macedonia,1,Eid al-Fitr observed
2020-05-25,North Macedonia,2,Saints Cyril and Methodius` Day observed
2020-05-25,Northern Mariana Islands,1,Memorial Day
2020-05-25,Oman,1,Eid al-Fitr Holiday
2020-05-25,Pakistan,1,Eid-ul-Fitr Holiday
2020-05-25,Philippines,1,Eidul-Fitar Holiday
2020-05-25,Qatar,1,Eid al-Fitr Holiday
2020-05-25,Rwanda,1,Eid al-Fitr observed
2020-05-25,Saudi Arabia,1,Eid al-Fitr Holiday
2020-05-25,Senegal,1,Day off for Korite
2020-05-25,Sierra Leone,1,Day off for Eid al-Fitr
2020-05-25,Singapore,1,Hari Raya Puasa observed
2020-05-25,Sri Lanka,1,Eid al-Fitr Holiday
2020-05-25,Sudan,1,Eid al-Fitr holiday
2020-05-25,Tanzania,1,Eid el Fitri Holiday
2020-05-25,Tunisia,1,Eid al-Fitr Holiday
2020-05-25,Turkey,1,Ramadan Feast Holiday
2020-05-25,Turkmenistan,1,Day off for Oraza Bayram
2020-05-25,Turks and Caicos Islands,1,JAGS McCartney Day
2020-05-25,United Arab Emirates,1,Eid al-Fitr Holiday
2020-05-25,United Kingdom,1,Spring Bank Holiday
2020-05-25,United States,1,Memorial Day
2020-05-25,US Virgin Islands,1,Memorial Day
2020-05-25,Yemen,1,Eid al-Fitr holiday
2020-05-25,Zambia,1,Africa Freedom Day
2020-05-25,Zimbabwe,1,Africa Day
