 tDate,Country,Number,HolidayName
2020-05-11,Azerbaijan,1,Victory Day over Fascism observed
2020-05-11,Bangladesh,1,Public Holiday
2020-05-11,Brunei,1,Nuzul Al-Qur`an observed
2020-05-11,Cambodia,1,Royal Plowing Ceremony observed
2020-05-11,Jordan,1,Public Holiday
2020-05-11,Kazakhstan,1,Day off for Victory Day
2020-05-11,Kosovo,1,Day off for Europe Day
2020-05-11,Kuwait,1,Public Holiday
2020-05-11,Micronesia,1,Constitution Day observed
2020-05-11,Russia,1,Day off for Victory Day
2020-05-11,Samoa,1,Mother`s Day
2020-05-11,Thailand,1,Royal Ploughing Ceremony Day
2020-05-11,Tuvalu,1,Gospel Day
2020-05-11,Ukraine,1,Victory Day / Memorial Day observed
