 tDate,Country,Number,HolidayName
2021-04-02,American Samoa,1,Good Friday
2021-04-02,Andorra,1,Good Friday
2021-04-02,Angola,1,Good Friday
2021-04-02,Anguilla,1,Good Friday
2021-04-02,Antigua and Barbuda,1,Good Friday
2021-04-02,Argentina,1,Good Friday
2021-04-02,Argentina,2,Day of the Veterans
2021-04-02,Aruba,1,Good Friday
2021-04-02,Australia,1,Good Friday
2021-04-02,Barbados,1,Good Friday
2021-04-02,Belize,1,Good Friday
2021-04-02,Bermuda,1,Good Friday
2021-04-02,Bolivia,1,Good Friday
2021-04-02,Botswana,1,Good Friday
2021-04-02,Brazil,1,Good Friday
2021-04-02,British Virgin Islands,1,Good Friday
2021-04-02,Cameroon,1,Good Friday
2021-04-02,Canada,1,Good Friday
2021-04-02,Cayman Islands,1,Good Friday
2021-04-02,Chile,1,Good Friday
2021-04-02,Colombia,1,Good Friday
2021-04-02,Cook Islands,1,Good Friday
2021-04-02,Costa Rica,1,Good Friday
2021-04-02,Cuba,1,Good Friday
2021-04-02,Curacao,1,Good Friday
2021-04-02,Czechia,1,Good Friday
2021-04-02,Denmark,1,Good Friday
2021-04-02,Dominica,1,Good Friday
2021-04-02,Dominican Republic,1,Good Friday
2021-04-02,East Timor,1,Good Friday
2021-04-02,Ecuador,1,Good Friday
2021-04-02,El Salvador,1,Good Friday
2021-04-02,Equatorial Guinea,1,Good Friday
2021-04-02,Estonia,1,Good Friday
2021-04-02,Eswatini,1,Good Friday
2021-04-02,Falkland Islands,1,Good Friday
2021-04-02,Faroe Islands,1,Good Friday
2021-04-02,Fiji,1,Good Friday
2021-04-02,Finland,1,Good Friday
2021-04-02,French Guiana,1,Good Friday
2021-04-02,Gambia,1,Good Friday
2021-04-02,Germany,1,Good Friday
2021-04-02,Ghana,1,Good Friday
2021-04-02,Gibraltar,1,Good Friday
2021-04-02,Greenland,1,Good Friday
2021-04-02,Grenada,1,Good Friday
2021-04-02,Guatemala,1,Good Friday
2021-04-02,Guernsey,1,Good Friday
2021-04-02,Guyana,1,Good Friday
2021-04-02,Haiti,1,Good Friday
2021-04-02,Honduras,1,Good Friday
2021-04-02,Hong Kong,1,Good Friday
2021-04-02,Hungary,1,Good Friday
2021-04-02,Iceland,1,Good Friday
2021-04-02,India,1,Good Friday
2021-04-02,Indonesia,1,Good Friday
2021-04-02,Isle of Man,1,Good Friday
2021-04-02,Jamaica,1,Good Friday
2021-04-02,Jersey,1,Good Friday
2021-04-02,Kenya,1,Good Friday
2021-04-02,Kiribati,1,Good Friday
2021-04-02,Latvia,1,Good Friday
2021-04-02,Lebanon,1,Good Friday
2021-04-02,Lesotho,1,Good Friday
2021-04-02,Macau,1,Good Friday
2021-04-02,Malawi,1,Good Friday
2021-04-02,Malta,1,Good Friday
2021-04-02,Marshall Islands,1,Good Friday
2021-04-02,Montserrat,1,Good Friday
2021-04-02,Namibia,1,Good Friday
2021-04-02,Nauru,1,Good Friday
2021-04-02,Netherlands,1,Good Friday
2021-04-02,New Zealand,1,Good Friday
2021-04-02,Nicaragua,1,Good Friday
2021-04-02,Nigeria,1,Good Friday
2021-04-02,Northern Mariana Islands,1,Good Friday
2021-04-02,Norway,1,Good Friday
2021-04-02,Panama,1,Good Friday
2021-04-02,Papua New Guinea,1,Good Friday
2021-04-02,Paraguay,1,Good Friday
2021-04-02,Peru,1,Good Friday
2021-04-02,Philippines,1,Good Friday
2021-04-02,Portugal,1,Good Friday
2021-04-02,Puerto Rico,1,Good Friday
2021-04-02,Rwanda,1,Good Friday
2021-04-02,Saint Helena,1,Good Friday
2021-04-02,Saint Kitts and Nevis,1,Good Friday
2021-04-02,Saint Lucia,1,Good Friday
2021-04-02,Saint Vincent and the Grenadines,1,Good Friday
2021-04-02,Samoa,1,Good Friday
2021-04-02,Seychelles,1,Good Friday
2021-04-02,Sierra Leone,1,Good Friday
2021-04-02,Singapore,1,Good Friday
2021-04-02,Sint Maarten,1,Good Friday
2021-04-02,Slovakia,1,Good Friday
2021-04-02,Solomon Islands,1,Good Friday
2021-04-02,South Africa,1,Good Friday
2021-04-02,Spain,1,Good Friday
2021-04-02,Sri Lanka,1,Good Friday
2021-04-02,Suriname,1,Good Friday
2021-04-02,Sweden,1,Good Friday
2021-04-02,Tanzania,1,Good Friday
2021-04-02,The Bahamas,1,Good Friday
2021-04-02,Tonga,1,Good Friday
2021-04-02,Trinidad and Tobago,1,Good Friday
2021-04-02,Turks and Caicos Islands,1,Good Friday
2021-04-02,Tuvalu,1,Good Friday
2021-04-02,Uganda,1,Good Friday
2021-04-02,United Kingdom,1,Good Friday
2021-04-02,US Virgin Islands,1,Good Friday
2021-04-02,Vanuatu,1,Good Friday
2021-04-02,Venezuela,1,Good Friday
2021-04-02,Zambia,1,Good Friday
2021-04-02,Zimbabwe,1,Good Friday
