 tDate,Country,Number,HolidayName
2022-04-25,Australia,1,ANZAC Day
2022-04-25,Bulgaria,1,Easter Monday
2022-04-25,Cook Islands,1,ANZAC Day
2022-04-25,Cyprus,1,Easter Monday (Orthodox)
2022-04-25,Egypt,1,Spring Festival
2022-04-25,Egypt,2,Sinai Liberation Day
2022-04-25,Eswatini,1,National Flag Day
2022-04-25,Faroe Islands,1,National Flag Day
2022-04-25,Georgia,1,Orthodox Easter Monday
2022-04-25,Greece,1,Orthodox Easter Monday
2022-04-25,Italy,1,Liberation Day
2022-04-25,Kosovo,1,Orthodox Easter Monday
2022-04-25,Lebanon,1,Orthodox Easter Monday
2022-04-25,Moldova,1,Orthodox Easter Monday
2022-04-25,New Zealand,1,ANZAC Day
2022-04-25,North Korea,1,Chosun People`s Army Foundation Day
2022-04-25,North Macedonia,1,Easter Monday (Orthodox)
2022-04-25,Portugal,1,Liberty Day
2022-04-25,Romania,1,Orthodox Easter Monday
2022-04-25,Serbia,1,Easter Monday
2022-04-25,Tonga,1,ANZAC Day
2022-04-25,Ukraine,1,Orthodox Easter Day holiday
