 tDate,Country,Number,HolidayName
2021-03-22,Afghanistan,1,Nauruz
2021-03-22,Albania,1,Nevruz Day
2021-03-22,Angola,1,Day off for Southern Africa Liberation Day
2021-03-22,Azerbaijan,1,Nowruz/Spring Holiday
2021-03-22,Colombia,1,Day off for Saint Joseph`s Day
2021-03-22,Iran,1,Norooz Holiday
2021-03-22,Kazakhstan,1,Nauryz Holiday
2021-03-22,Kyrgyzstan,1,National Holiday "Nooruz" observed
2021-03-22,Namibia,1,Independence Day observed
2021-03-22,South Africa,1,Human Rights Day observed
2021-03-22,Tajikistan,1,Navruz Celebration
2021-03-22,Turkmenistan,1,Nowruz Bayram (Spring Festival)
2021-03-22,Uzbekistan,1,Nowruz Holiday
