 tDate,Country,Number,HolidayName
2020-08-02,Afghanistan,1,Eid al-Qurban Holiday
2020-08-02,Bahrain,1,Eid al-Adha Holiday
2020-08-02,Bangladesh,1,Eid al-Adha Day 2
2020-08-02,Costa Rica,1,Our Lady of Los Angeles
2020-08-02,Egypt,1,Eid al-Adha Day 3
2020-08-02,Iraq,1,Eid al-Adha holiday
2020-08-02,Jordan,1,Eid al-Adha holiday
2020-08-02,Kuwait,1,Eid al-Adha holiday
2020-08-02,Maldives,1,Eid ul Adha Holiday
2020-08-02,North Macedonia,1,Republic Day
2020-08-02,Oman,1,Eid al-Adha Holiday
2020-08-02,Pakistan,1,Eid al-Adha Holiday
2020-08-02,Qatar,1,Eid al-Adha Holiday
2020-08-02,Saudi Arabia,1,Eid al-Adha Holiday
2020-08-02,Sudan,1,Eid al-Adha holiday
2020-08-02,Syria,1,Eid al-Adha holiday
2020-08-02,Turkey,1,Sacrifice Feast Day 3
2020-08-02,Turkmenistan,1,Kurban Bayramy Holiday
2020-08-02,United Arab Emirates,1,Eid al-Adha Holiday
2020-08-02,Yemen,1,Eid al-Adha holiday
