 tDate,Country,Number,HolidayName
2021-05-31,American Samoa,1,Memorial Day
2021-05-31,Anguilla,1,Day off for Anguilla Day
2021-05-31,Brunei,1,Royal Brunei Armed Forces Day
2021-05-31,Gibraltar,1,Spring Bank Holiday
2021-05-31,Guam,1,Memorial Day
2021-05-31,Guernsey,1,Spring Bank Holiday
2021-05-31,Isle of Man,1,Late May Bank Holiday
2021-05-31,Jersey,1,Spring Bank Holiday
2021-05-31,Trinidad and Tobago,1,Indian Arrival Day observed
2021-05-31,Turks and Caicos Islands,1,JAGS McCartney Day
2021-05-31,United Kingdom,1,Spring Bank Holiday
2021-05-31,United States,1,Memorial Day
2021-05-31,US Virgin Islands,1,Memorial Day
