 tDate,Country,Number,HolidayName
2020-05-24,Afghanistan,1,Eid al-Fitr
2020-05-24,Albania,1,Eid al-Fitr
2020-05-24,Algeria,1,Eid al-Fitr
2020-05-24,Azerbaijan,1,Ramadan holiday
2020-05-24,Bahrain,1,Eid al-Fitr
2020-05-24,Bangladesh,1,Public Holiday
2020-05-24,Belize,1,Commonwealth Day
2020-05-24,Benin,1,Korite
2020-05-24,Brunei,1,Eid ul Fitr
2020-05-24,Bulgaria,1,Culture and Literacy Day
2020-05-24,Burkina Faso,1,Eid al-Fitr
2020-05-24,Burundi,1,Eid ul Fitr
2020-05-24,Cameroon,1,Eid al-Fitr
2020-05-24,Central African Republic,1,Eid al-Fitr
2020-05-24,Chad,1,Eid al-Fitr
2020-05-24,Comoros,1,Eid al-Fitr
2020-05-24,Djibouti,1,Eid al-Fitr
2020-05-24,East Timor,1,Eid ul Fitr
2020-05-24,Egypt,1,Eid el Fitr
2020-05-24,Eritrea,1,Eid al-Fitr
2020-05-24,Eritrea,2,Independence Day
2020-05-24,Ethiopia,1,Eid ul Fitr
2020-05-24,Gabon,1,Eid al-Fitr
2020-05-24,Ghana,1,Eid ul-Fitr
2020-05-24,Guinea,1,Eid al-Fitr
2020-05-24,Guinea-Bissau,1,Eid al-Fitr
2020-05-24,Indonesia,1,Idul Fitri
2020-05-24,Iran,1,Eid-e-Fetr (End of Ramadan)
2020-05-24,Iraq,1,Eid al-Fitr
2020-05-24,Jordan,1,Eid al-Fitr
2020-05-24,Jordan,2,Public Holiday
2020-05-24,Kenya,1,Eid al-Fitr
2020-05-24,Kosovo,1,Eid al-Fitr
2020-05-24,Kuwait,1,Public Holiday
2020-05-24,Kuwait,2,Eid al-Fitr
2020-05-24,Kyrgyzstan,1,Orozo Ait
2020-05-24,Lebanon,1,Eid al-Fitr
2020-05-24,Madagascar,1,Eid al-Fitr
2020-05-24,Malawi,1,Eid al-Fitr
2020-05-24,Malaysia,1,Hari Raya Puasa
2020-05-24,Maldives,1,Eid ul Fitr
2020-05-24,Mauritius,1,Eid al-Fitr
2020-05-24,Morocco,1,Eid al-Fitr
2020-05-24,North Macedonia,1,Eid al-Fitr
2020-05-24,North Macedonia,2,Saints Cyril and Methodius` Day
2020-05-24,Oman,1,Eid al-Fitr
2020-05-24,Pakistan,1,Eid-ul-Fitr
2020-05-24,Qatar,1,Eid al-Fitr
2020-05-24,Rwanda,1,Eid al-Fitr
2020-05-24,Saudi Arabia,1,Eid al-Fitr
2020-05-24,Senegal,1,Korite
2020-05-24,Sierra Leone,1,Eid al-Fitr
2020-05-24,Singapore,1,Hari Raya Puasa
2020-05-24,South Sudan,1,Eid al-Fitr
2020-05-24,Sudan,1,Eid al-Fitr
2020-05-24,Suriname,1,Eid al-Fitr
2020-05-24,Syria,1,Eid al-Fitr
2020-05-24,Tajikistan,1,Eid ul Fitr
2020-05-24,Tanzania,1,Eid el Fitri
2020-05-24,Togo,1,Eid al-Fitr
2020-05-24,Trinidad and Tobago,1,Eid al-Fitr
2020-05-24,Tunisia,1,Eid al-Fitr
2020-05-24,Turkey,1,Ramadan Feast
2020-05-24,Turkmenistan,1,Oraza Bayram
2020-05-24,Uganda,1,Eid al-Fitr
2020-05-24,United Arab Emirates,1,Eid al-Fitr
2020-05-24,Uzbekistan,1,Eid al-Fitr
2020-05-24,Yemen,1,Eid al-Fitr
2020-05-24,Yemen,2,Day off for Unity Day
