 tDate,Country,Number,HolidayName
2022-05-09,Armenia,1,Victory and Peace Day
2022-05-09,Azerbaijan,1,Victory Day over Fascism
2022-05-09,Belarus,1,Victory Day
2022-05-09,Georgia,1,Victory Day
2022-05-09,Hong Kong,1,Day following Buddha`s Birthday
2022-05-09,Jersey,1,Liberation Day
2022-05-09,Kazakhstan,1,Day off for Defender of the Fatherland Day
2022-05-09,Kazakhstan,2,Victory Day
2022-05-09,Kosovo,1,Europe Day
2022-05-09,Kyrgyzstan,1,Victory Day
2022-05-09,Luxembourg,1,Europe Day
2022-05-09,Moldova,1,Victory Day
2022-05-09,Russia,1,Victory Day
2022-05-09,Samoa,1,Mother`s Day
2022-05-09,Tajikistan,1,Victory Day
2022-05-09,Tuvalu,1,Gospel Day
2022-05-09,Ukraine,1,Victory Day / Memorial Day
2022-05-09,Uzbekistan,1,Remembrance Day
