 tDate,Country,Number,HolidayName
2021-08-16,Argentina,1,San Martin Day
2021-08-16,Burkina Faso,1,Day off for Assumption of Mary
2021-08-16,Cameroon,1,Assumption of Mary observed
2021-08-16,Colombia,1,Day off for Assumption of Mary
2021-08-16,Dominican Republic,1,Restoration Day
2021-08-16,Equatorial Guinea,1,Constitution Day observed
2021-08-16,Gabon,1,Independence Day
2021-08-16,Monaco,1,Assumption of Mary observed
2021-08-16,Rwanda,1,Assumption of Mary observed
2021-08-16,Seychelles,1,Day off for Assumption of Mary
2021-08-16,Vanuatu,1,Day off for Assumption of Mary
2021-08-16,Vatican City (Holy See),1,Assumption Day Holiday
