 tDate,Country,Number,HolidayName
2020-08-15,Andorra,1,Assumption of Mary
2020-08-15,Austria,1,Assumption of Mary
2020-08-15,Bangladesh,1,National Mourning Day
2020-08-15,Belgium,1,Assumption of Mary
2020-08-15,Benin,1,Assumption of Mary
2020-08-15,Burkina Faso,1,Assumption of Mary
2020-08-15,Burundi,1,Assumption of Mary
2020-08-15,Cabo Verde,1,Assumption of Mary
2020-08-15,Cameroon,1,Assumption of Mary
2020-08-15,Central African Republic,1,Assumption of Mary
2020-08-15,Chile,1,Assumption of Mary
2020-08-15,Colombia,1,Assumption of Mary
2020-08-15,Congo,1,Independence Day
2020-08-15,Cote d`Ivoire,1,Assumption of Mary
2020-08-15,Croatia,1,Assumption of Mary
2020-08-15,Cyprus,1,Assumption of the Virgin Mary
2020-08-15,Equatorial Guinea,1,Constitution Day
2020-08-15,France,1,Assumption of Mary
2020-08-15,French Guiana,1,Assumption of Mary
2020-08-15,French Polynesia,1,Assumption of Mary
2020-08-15,Gabon,1,Assumption of Mary
2020-08-15,Gambia,1,Assumption of Mary
2020-08-15,Greece,1,Dormition of the Holy Virgin
2020-08-15,Guinea,1,Assumption of Mary
2020-08-15,India,1,Independence Day
2020-08-15,Italy,1,Assumption of Mary
2020-08-15,Lebanon,1,Assumption of Mary
2020-08-15,Liechtenstein,1,Liechtenstein National Day
2020-08-15,Lithuania,1,Feast of the Assumption of Mary
2020-08-15,Luxembourg,1,Assumption of Mary
2020-08-15,Madagascar,1,Assumption of Mary
2020-08-15,Malta,1,The Feast of Mary`s Assumption
2020-08-15,Martinique,1,Assumption of Mary
2020-08-15,Mauritius,1,Assumption of Mary
2020-08-15,Monaco,1,Assumption of Mary
2020-08-15,New Caledonia,1,Assumption of Mary
2020-08-15,North Korea,1,Liberation Day
2020-08-15,Paraguay,1,Founding of Asuncion
2020-08-15,Poland,1,Assumption of Mary
2020-08-15,Portugal,1,Assumption of Mary
2020-08-15,Reunion,1,Assumption of Mary
2020-08-15,Romania,1,St Mary`s Day
2020-08-15,Rwanda,1,Assumption of Mary
2020-08-15,Saint Martin,1,Assumption of Mary
2020-08-15,Saint Pierre and Miquelon,1,Assumption of Mary
2020-08-15,San Marino,1,Assumption of Mary
2020-08-15,Senegal,1,Assumption of Mary
2020-08-15,Seychelles,1,Assumption of Mary
2020-08-15,Slovenia,1,Assumption of Mary
2020-08-15,South Korea,1,Liberation Day
2020-08-15,Spain,1,Assumption of Mary
2020-08-15,St. Barts,1,Assumption of Mary
2020-08-15,Togo,1,Assumption of Mary
2020-08-15,Vanuatu,1,Assumption of Mary
2020-08-15,Vatican City (Holy See),1,Day of the Assumption of Mary
2020-08-15,Wallis and Futuna,1,Assumption of Mary
