 tDate,Country,Number,HolidayName
2022-07-11,Afghanistan,1,Eid al-Qurban Holiday
2022-07-11,Algeria,1,Eid al-Adha Holiday
2022-07-11,Bahrain,1,Eid al-Adha Holiday
2022-07-11,Bangladesh,1,Eid al-Adha Day 2
2022-07-11,Brunei,1,Eid ul Adha observed
2022-07-11,Cameroon,1,Eid al-Adha observed
2022-07-11,Comoros,1,Eid al-Adha Holiday
2022-07-11,Djibouti,1,Eid al-Adha Holiday
2022-07-11,Egypt,1,Eid al-Adha Day 2
2022-07-11,Guyana,1,Day off for Eid ul Adha
2022-07-11,Iraq,1,Eid al-Adha holiday
2022-07-11,Jordan,1,Eid al-Adha holiday
2022-07-11,Kiribati,1,Independence Day holiday
2022-07-11,Kuwait,1,Eid al-Adha holiday
2022-07-11,Kyrgyzstan,1,Kurman Ait observed
2022-07-11,Lebanon,1,Eid al-Adha holiday
2022-07-11,Maldives,1,Eid ul Adha Holiday
2022-07-11,Mongolia,1,Naadam Holiday (National Day)
2022-07-11,Morocco,1,Eid al-Adha holiday
2022-07-11,Niger,1,Eid al-Adha Holiday
2022-07-11,Nigeria,1,Id el Kabir additional holiday
2022-07-11,Oman,1,Eid al-Adha Holiday
2022-07-11,Pakistan,1,Eid al-Adha Holiday
2022-07-11,Qatar,1,Eid al-Adha Holiday
2022-07-11,Saudi Arabia,1,Eid al-Adha Holiday
2022-07-11,Sierra Leone,1,Day off for Tabaski
2022-07-11,Sudan,1,Eid al-Adha holiday
2022-07-11,The Bahamas,1,Day off for Independence Day
2022-07-11,Tunisia,1,Eid al-Adha Holiday
2022-07-11,Turkey,1,Sacrifice Feast Day 2
2022-07-11,United Arab Emirates,1,Eid al-Adha Holiday
2022-07-11,Yemen,1,Eid al-Adha holiday
