 tDate,Country,Number,HolidayName
2021-02-13,Bhutan,1,Losar Holiday
2021-02-13,Brunei,1,Day off for Chinese New Year
2021-02-13,China,1,Spring Festival Golden Week holiday
2021-02-13,Hong Kong,1,Second day of Chinese Lunar New Year
2021-02-13,Macau,1,Lunar New Year (Second Day)
2021-02-13,Malaysia,1,Second day of Chinese Lunar New Year
2021-02-13,Mongolia,1,Second Day of Lunar New Year
2021-02-13,Singapore,1,Second day of Chinese Lunar New Year
2021-02-13,South Korea,1,Seollal Holiday
2021-02-13,Taiwan,1,Chinese New Year Holiday
2021-02-13,Vietnam,1,Tet holiday
