 tDate,Country,Number,HolidayName
2020-07-31,Afghanistan,1,Eid al-Qurban
2020-07-31,Albania,1,Feast of the Sacrifice
2020-07-31,Algeria,1,Eid al-Adha
2020-07-31,Azerbaijan,1,Feast of the Sacrifice
2020-07-31,Bahrain,1,Eid al-Adha
2020-07-31,Benin,1,Tabaski
2020-07-31,Bermuda,1,Somers` Day
2020-07-31,Burkina Faso,1,Eid al-Adha
2020-07-31,Burundi,1,Eid al-Adha
2020-07-31,Cameroon,1,Eid al-Adha
2020-07-31,Central African Republic,1,Eid al-Adha
2020-07-31,Chad,1,Eid al-Adha
2020-07-31,Comoros,1,Eid al-Adha
2020-07-31,Cote d`Ivoire,1,Aid el-Kebir
2020-07-31,Djibouti,1,Eid al-Adha
2020-07-31,East Timor,1,Eid ul Adha
2020-07-31,Egypt,1,Eid al-Adha
2020-07-31,Eritrea,1,Eid al-Adha
2020-07-31,Ethiopia,1,Eid al-Adha
2020-07-31,Gabon,1,Eid al-Adha
2020-07-31,Gambia,1,Eid al-Adha
2020-07-31,Ghana,1,Eid al-Adha
2020-07-31,Guinea,1,Eid al-Adha
2020-07-31,Guinea-Bissau,1,Eid al-Adha
2020-07-31,Guyana,1,Eid ul Adha
2020-07-31,Indonesia,1,Idul Adha
2020-07-31,Iran,1,Eid-e-Ghorban (Feast of Sacrifice)
2020-07-31,Iraq,1,Eid al-Adha
2020-07-31,Jordan,1,Eid al-Adha
2020-07-31,Kazakhstan,1,Kurban Ait
2020-07-31,Kosovo,1,Kurban Bayrami
2020-07-31,Kuwait,1,Eid al-Adha
2020-07-31,Kyrgyzstan,1,Kurman Ait
2020-07-31,Lebanon,1,Eid al-Adha
2020-07-31,Malaysia,1,Hari Raya Haji
2020-07-31,Maldives,1,Eid ul Adha
2020-07-31,Mali,1,Eid al-Adha
2020-07-31,Mauritania,1,Eid ul Adha
2020-07-31,Mayotte,1,Eid al-Adha
2020-07-31,Morocco,1,Eid al-Adha
2020-07-31,Myanmar,1,Eid al-Adha Holiday
2020-07-31,Niger,1,Eid al-Adha
2020-07-31,Nigeria,1,Id el Kabir
2020-07-31,Oman,1,Eid al-Adha
2020-07-31,Pakistan,1,Eid al-Adha
2020-07-31,Philippines,1,Eid al-Adha (Feast of the Sacrifice)
2020-07-31,Qatar,1,Eid al-Adha (Feast of Sacrifice)
2020-07-31,Rwanda,1,Eid ul Adha
2020-07-31,Saudi Arabia,1,Eid al-Adha
2020-07-31,Senegal,1,Tabaski
2020-07-31,Sierra Leone,1,Tabaski
2020-07-31,Singapore,1,Hari Raya Haji
2020-07-31,Somalia,1,Eid al-Adha
2020-07-31,South Sudan,1,Eid al-Adha
2020-07-31,Sudan,1,Eid al-Adha
2020-07-31,Suriname,1,Eid al-Adha
2020-07-31,Syria,1,Eid al-Adha
2020-07-31,Tajikistan,1,Eid ul Adha
2020-07-31,Tanzania,1,Eid al-Adha
2020-07-31,Togo,1,Tabaski
2020-07-31,Tunisia,1,Eid al-Adha
2020-07-31,Turkey,1,Sacrifice Feast
2020-07-31,Turkmenistan,1,Kurban Bayramy
2020-07-31,Uganda,1,Eid al-Adha
2020-07-31,United Arab Emirates,1,Eid al-Adha (Feast of Sacrifice)
2020-07-31,Uzbekistan,1,Eid al-Adha
2020-07-31,Vanuatu,1,Independence Day Anniversary
2020-07-31,Yemen,1,Eid al-Adha
