 tDate,Country,Number,HolidayName
2022-05-08,Czechia,1,Victory in Europe Day
2022-05-08,France,1,WWII Victory Day
2022-05-08,French Guiana,1,Victory Day
2022-05-08,French Polynesia,1,Victory Day
2022-05-08,Hong Kong,1,Buddha`s Birthday
2022-05-08,Latvia,1,Mothers` Day
2022-05-08,Macau,1,Buddha`s Birthday
2022-05-08,Martinique,1,Victory Day
2022-05-08,New Caledonia,1,Victory Day
2022-05-08,Puerto Rico,1,Mothers` Day
2022-05-08,Reunion,1,WWII Victory Day
2022-05-08,Saint Pierre and Miquelon,1,Victory Day
2022-05-08,Slovakia,1,End of World War II
2022-05-08,South Korea,1,Buddha`s Birthday
2022-05-08,St. Barts,1,Victory Day
2022-05-08,Wallis and Futuna,1,Victory Day
