 tDate,Country,Number,HolidayName
2020-12-25,Albania,1,Christmas Day
2020-12-25,American Samoa,1,Christmas Day
2020-12-25,Andorra,1,Christmas Day
2020-12-25,Angola,1,Christmas Day
2020-12-25,Anguilla,1,Christmas Day
2020-12-25,Antigua and Barbuda,1,Christmas Day
2020-12-25,Argentina,1,Christmas Day
2020-12-25,Aruba,1,Christmas Day
2020-12-25,Australia,1,Christmas Day
2020-12-25,Austria,1,Christmas Day
2020-12-25,Bangladesh,1,Christmas Day
2020-12-25,Barbados,1,Christmas Day
2020-12-25,Belarus,1,Catholic Christmas Day
2020-12-25,Belgium,1,Christmas Day
2020-12-25,Belize,1,Christmas Day
2020-12-25,Benin,1,Christmas Day
2020-12-25,Bermuda,1,Christmas Day
2020-12-25,Bolivia,1,Christmas Day
2020-12-25,Botswana,1,Christmas Day
2020-12-25,Brazil,1,Christmas Day
2020-12-25,British Virgin Islands,1,Christmas Day
2020-12-25,Brunei,1,Christmas Day
2020-12-25,Bulgaria,1,Christmas Day
2020-12-25,Burkina Faso,1,Christmas Day
2020-12-25,Burundi,1,Christmas Day
2020-12-25,Cabo Verde,1,Christmas Day
2020-12-25,Cameroon,1,Christmas Day
2020-12-25,Canada,1,Christmas Day
2020-12-25,Cayman Islands,1,Christmas Day
2020-12-25,Central African Republic,1,Christmas Day
2020-12-25,Chad,1,Christmas Day
2020-12-25,Chile,1,Christmas Day
2020-12-25,Colombia,1,Christmas Day
2020-12-25,Congo,1,Christmas Day
2020-12-25,Congo Democratic Republic,1,Christmas Day
2020-12-25,Cook Islands,1,Christmas Day
2020-12-25,Costa Rica,1,Christmas Day
2020-12-25,Cote d`Ivoire,1,Christmas Day
2020-12-25,Croatia,1,Christmas Day
2020-12-25,Cuba,1,Christmas Day
2020-12-25,Curacao,1,Christmas Day
2020-12-25,Cyprus,1,Christmas Day
2020-12-25,Czechia,1,Christmas Day
2020-12-25,Denmark,1,Christmas Day
2020-12-25,Dominica,1,Christmas Day
2020-12-25,Dominican Republic,1,Christmas Day
2020-12-25,East Timor,1,Christmas Day
2020-12-25,Ecuador,1,Christmas Day
2020-12-25,El Salvador,1,Christmas Day
2020-12-25,Equatorial Guinea,1,Christmas Day
2020-12-25,Eritrea,1,Christmas Day
2020-12-25,Estonia,1,Christmas Day
2020-12-25,Eswatini,1,Christmas Day
2020-12-25,Falkland Islands,1,Christmas Day
2020-12-25,Faroe Islands,1,Christmas Day
2020-12-25,Fiji,1,Christmas Day
2020-12-25,Finland,1,Christmas Day
2020-12-25,France,1,Christmas Day
2020-12-25,French Guiana,1,Christmas Day
2020-12-25,French Polynesia,1,Christmas Day
2020-12-25,Gabon,1,Christmas Day
2020-12-25,Gambia,1,Christmas Day
2020-12-25,Germany,1,Christmas Day
2020-12-25,Ghana,1,Christmas Day
2020-12-25,Gibraltar,1,Christmas Day
2020-12-25,Greece,1,Christmas Day
2020-12-25,Greenland,1,Christmas Day
2020-12-25,Grenada,1,Christmas Day
2020-12-25,Guam,1,Christmas Day
2020-12-25,Guatemala,1,Christmas Day
2020-12-25,Guernsey,1,Christmas Day
2020-12-25,Guinea,1,Christmas Day
2020-12-25,Guinea-Bissau,1,Christmas Day
2020-12-25,Guyana,1,Christmas Day
2020-12-25,Haiti,1,Christmas Day
2020-12-25,Honduras,1,Christmas Day
2020-12-25,Hong Kong,1,Christmas Day
2020-12-25,Hungary,1,Christmas Day
2020-12-25,Iceland,1,Christmas Day
2020-12-25,India,1,Christmas
2020-12-25,Indonesia,1,Christmas Day
2020-12-25,Iraq,1,Christmas Day
2020-12-25,Ireland,1,Christmas Day
2020-12-25,Isle of Man,1,Christmas Day
2020-12-25,Italy,1,Christmas Day
2020-12-25,Jamaica,1,Christmas Day
2020-12-25,Jersey,1,Christmas Day
2020-12-25,Jordan,1,Christmas Day
2020-12-25,Kenya,1,Christmas Day
2020-12-25,Kiribati,1,Christmas Day
2020-12-25,Kosovo,1,Christmas Day
2020-12-25,Latvia,1,Christmas Day
2020-12-25,Lebanon,1,Christmas Day
2020-12-25,Lesotho,1,Christmas Day
2020-12-25,Liberia,1,Christmas Day
2020-12-25,Liechtenstein,1,Christmas Day
2020-12-25,Lithuania,1,Christmas Day
2020-12-25,Luxembourg,1,Christmas Day
2020-12-25,Madagascar,1,Christmas Day
2020-12-25,Malawi,1,Christmas Day
2020-12-25,Malaysia,1,Christmas Day
2020-12-25,Mali,1,Christmas Day
2020-12-25,Malta,1,Christmas Day
2020-12-25,Marshall Islands,1,Christmas Day
2020-12-25,Martinique,1,Christmas Day
2020-12-25,Mauritius,1,Christmas Day
2020-12-25,Mexico,1,Christmas Day
2020-12-25,Micronesia,1,Christmas Day
2020-12-25,Moldova,1,Christmas Day
2020-12-25,Monaco,1,Christmas Day
2020-12-25,Montserrat,1,Christmas Day
2020-12-25,Mozambique,1,Family Day
2020-12-25,Myanmar,1,Christmas Day
2020-12-25,Namibia,1,Christmas Day
2020-12-25,Nauru,1,Christmas Day
2020-12-25,Netherlands,1,Christmas Day
2020-12-25,New Caledonia,1,Christmas Day
2020-12-25,New Zealand,1,Christmas Day
2020-12-25,Nicaragua,1,Christmas Day
2020-12-25,Niger,1,Christmas Day
2020-12-25,Nigeria,1,Christmas Day
2020-12-25,Northern Mariana Islands,1,Christmas Day
2020-12-25,Norway,1,Christmas Day
2020-12-25,Pakistan,1,Christmas Day
2020-12-25,Pakistan,2,Quaid-e-Azam Day
2020-12-25,Palau,1,Christmas Day
2020-12-25,Panama,1,Christmas Day
2020-12-25,Papua New Guinea,1,Christmas Day
2020-12-25,Paraguay,1,Christmas Day
2020-12-25,Peru,1,Christmas Day
2020-12-25,Philippines,1,Christmas Day
2020-12-25,Poland,1,Christmas Day
2020-12-25,Portugal,1,Christmas Day
2020-12-25,Puerto Rico,1,Christmas Day
2020-12-25,Reunion,1,Christmas Day
2020-12-25,Romania,1,Christmas Day
2020-12-25,Rwanda,1,Christmas Day
2020-12-25,Saint Helena,1,Christmas Day
2020-12-25,Saint Kitts and Nevis,1,Christmas Day
2020-12-25,Saint Lucia,1,Christmas Day
2020-12-25,Saint Martin,1,Christmas Day
2020-12-25,Saint Pierre and Miquelon,1,Christmas Day
2020-12-25,Saint Vincent and the Grenadines,1,Christmas Day
2020-12-25,Samoa,1,Christmas Day
2020-12-25,San Marino,1,Christmas Day
2020-12-25,Sao Tome and Principe,1,Christmas Day
2020-12-25,Senegal,1,Christmas Day
2020-12-25,Seychelles,1,Christmas Day
2020-12-25,Sierra Leone,1,Christmas Day
2020-12-25,Singapore,1,Christmas Day
2020-12-25,Sint Maarten,1,Christmas Day
2020-12-25,Slovakia,1,Christmas Day
2020-12-25,Slovenia,1,Christmas Day
2020-12-25,Solomon Islands,1,Christmas Day
2020-12-25,South Africa,1,Christmas Day
2020-12-25,South Korea,1,Christmas Day
2020-12-25,South Sudan,1,Christmas Day
2020-12-25,Spain,1,Christmas Day
2020-12-25,Sri Lanka,1,Christmas Day
2020-12-25,St. Barts,1,Christmas Day
2020-12-25,Sudan,1,Christmas Day
2020-12-25,Suriname,1,Christmas Day
2020-12-25,Sweden,1,Christmas Day
2020-12-25,Syria,1,Christmas Day
2020-12-25,Tanzania,1,Christmas Day
2020-12-25,The Bahamas,1,Christmas Day
2020-12-25,Togo,1,Christmas Day
2020-12-25,Tonga,1,Christmas Day
2020-12-25,Trinidad and Tobago,1,Christmas Day
2020-12-25,Turks and Caicos Islands,1,Christmas Day
2020-12-25,Tuvalu,1,Christmas Day
2020-12-25,Uganda,1,Christmas Day
2020-12-25,Ukraine,1,Catholic Christmas Day
2020-12-25,United Kingdom,1,Christmas Day
2020-12-25,Uruguay,1,Christmas Day
2020-12-25,United States,1,Christmas Day
2020-12-25,US Virgin Islands,1,Christmas Day
2020-12-25,Vanuatu,1,Christmas Day
2020-12-25,Vatican City (Holy See),1,Christmas Day
2020-12-25,Venezuela,1,Christmas Day
2020-12-25,Wallis and Futuna,1,Christmas Day
2020-12-25,Zambia,1,Christmas Day
2020-12-25,Zimbabwe,1,Christmas Day
