 tDate,Country,Number,HolidayName
2020-01-01,Albania,1,New Year`s Day
2020-01-01,Algeria,1,New Year
2020-01-01,American Samoa,1,New Year`s Day
2020-01-01,Andorra,1,New Year`s Day
2020-01-01,Angola,1,New Year
2020-01-01,Anguilla,1,New Year`s Day
2020-01-01,Antigua and Barbuda,1,New Year`s Day
2020-01-01,Argentina,1,New Year`s Day
2020-01-01,Armenia,1,New Year`s Day
2020-01-01,Aruba,1,New Year`s Day
2020-01-01,Australia,1,New Year`s Day
2020-01-01,Austria,1,New Year`s Day
2020-01-01,Azerbaijan,1,New Year`s Day
2020-01-01,Bahrain,1,New Year
2020-01-01,Barbados,1,New Year`s Day
2020-01-01,Belarus,1,New Year`s Day
2020-01-01,Belgium,1,New Year`s Day
2020-01-01,Belize,1,New Year`s Day
2020-01-01,Benin,1,New Year
2020-01-01,Bermuda,1,New Year`s Day
2020-01-01,Bolivia,1,New Year`s Day
2020-01-01,Bosnia and Herzegovina,1,New Year`s Day
2020-01-01,Botswana,1,New Year`s Day
2020-01-01,Brazil,1,New Year`s Day
2020-01-01,British Virgin Islands,1,New Year`s Day
2020-01-01,Brunei,1,New Year`s Day
2020-01-01,Bulgaria,1,New Year`s Day
2020-01-01,Burkina Faso,1,New Year
2020-01-01,Burundi,1,New Year
2020-01-01,Cabo Verde,1,New Year
2020-01-01,Cambodia,1,New Year
2020-01-01,Cameroon,1,New Year`s Day
2020-01-01,Canada,1,New Year`s Day
2020-01-01,Cayman Islands,1,New Year`s Day
2020-01-01,Central African Republic,1,New Year
2020-01-01,Chad,1,New Year
2020-01-01,Chile,1,New Year`s Day
2020-01-01,China,1,New Year`s Day
2020-01-01,Colombia,1,New Year`s Day
2020-01-01,Comoros,1,New Year
2020-01-01,Congo,1,New Year
2020-01-01,Congo Democratic Republic,1,New Year`s Day
2020-01-01,Cook Islands,1,New Year`s Day
2020-01-01,Costa Rica,1,New Year`s Day
2020-01-01,Cote d`Ivoire,1,New Year
2020-01-01,Croatia,1,New Year`s Day
2020-01-01,Cuba,1,Liberation Day
2020-01-01,Curacao,1,New Year`s Day
2020-01-01,Cyprus,1,New Year`s Day
2020-01-01,Czechia,1,New Year`s Day
2020-01-01,Czechia,2,Restoration of the Czech Independence Day
2020-01-01,Denmark,1,New Year`s Day
2020-01-01,Djibouti,1,New Year
2020-01-01,Dominica,1,New Year`s Day
2020-01-01,Dominican Republic,1,New Year`s Day
2020-01-01,East Timor,1,New Year`s Day
2020-01-01,Ecuador,1,New Year`s Day
2020-01-01,El Salvador,1,New Year`s Day
2020-01-01,Equatorial Guinea,1,New Year`s Day
2020-01-01,Eritrea,1,New Year
2020-01-01,Estonia,1,New Year`s Day
2020-01-01,Eswatini,1,New Year
2020-01-01,Falkland Islands,1,New Year`s Day
2020-01-01,Faroe Islands,1,New Year
2020-01-01,Fiji,1,New Year
2020-01-01,Finland,1,New Year`s Day
2020-01-01,France,1,New Year`s Day
2020-01-01,French Guiana,1,New Year`s Day
2020-01-01,French Polynesia,1,New Year`s Day
2020-01-01,Gabon,1,New Year
2020-01-01,Gambia,1,New Year
2020-01-01,Georgia,1,New Year`s Day
2020-01-01,Germany,1,New Year`s Day
2020-01-01,Ghana,1,New Year`s Day
2020-01-01,Gibraltar,1,New Year`s Day
2020-01-01,Greece,1,New Year`s Day
2020-01-01,Greenland,1,New Year
2020-01-01,Grenada,1,New Year
2020-01-01,Guam,1,New Year
2020-01-01,Guatemala,1,New Year`s Day
2020-01-01,Guernsey,1,New Year`s Day
2020-01-01,Guinea,1,New Year`s Day
2020-01-01,Guinea-Bissau,1,New Year
2020-01-01,Guyana,1,New Year`s Day Holiday
2020-01-01,Haiti,1,New Year`s Day/Independence Day
2020-01-01,Honduras,1,New Year`s Day
2020-01-01,Hong Kong,1,New Year`s Day
2020-01-01,Hungary,1,New Year`s Day
2020-01-01,Iceland,1,New Year`s Day
2020-01-01,Indonesia,1,New Year`s Day
2020-01-01,Iraq,1,New Year`s Day
2020-01-01,Ireland,1,New Year`s Day
2020-01-01,Isle of Man,1,New Year`s Day
2020-01-01,Italy,1,New Year`s Day
2020-01-01,Jamaica,1,New Year`s Day
2020-01-01,Japan,1,New Year`s Day
