 tDate,Country,Number,HolidayName
2020-05-31,Belgium,1,Whit Sunday
2020-05-31,Brunei,1,Royal Brunei Armed Forces Day
2020-05-31,Denmark,1,Whit Sunday
2020-05-31,Estonia,1,Pentecost
2020-05-31,Faroe Islands,1,Whit Sunday
2020-05-31,Haiti,1,Mother`s Day
2020-05-31,Iceland,1,Whit Sunday
2020-05-31,Latvia,1,Whitsunday
2020-05-31,Netherlands,1,Whit Sunday
2020-05-31,Norway,1,Whit Sunday
2020-05-31,Poland,1,Whit Sunday
2020-05-31,Sint Maarten,1,Whit Sunday
2020-05-31,Slovenia,1,Whit Sunday
2020-05-31,Sweden,1,Whit Sunday
