 tDate,Country,Number,HolidayName
2021-07-19,Afghanistan,1,Day of Arafat
2021-07-19,Bahrain,1,Arafat Day
2021-07-19,Botswana,1,President`s Day
2021-07-19,Djibouti,1,Arafat Day
2021-07-19,Egypt,1,Arafat Day
2021-07-19,Jordan,1,Arafah
2021-07-19,Kuwait,1,Waqfat Arafat Day
2021-07-19,Libya,1,Day of Arafah
2021-07-19,Maldives,1,Hajj Day
2021-07-19,Myanmar,1,Martyrs` Day
2021-07-19,Nicaragua,1,The Sandinista Revolution Day
2021-07-19,Oman,1,Day of Arafah
2021-07-19,Saudi Arabia,1,Arafat Day
2021-07-19,Sudan,1,Eid al-Adha holiday
2021-07-19,United Arab Emirates,1,Arafat (Hajj) Day
2021-07-19,Yemen,1,Eid al-Adha Eve
