 tDate,Country,Number,HolidayName
2021-05-14,Afghanistan,1,Eid al-Fitr Holiday
2021-05-14,Algeria,1,Eid al-Fitr Holiday
2021-05-14,Azerbaijan,1,Ramadan holiday
2021-05-14,Bahrain,1,Eid al-Fitr Holiday
2021-05-14,Bangladesh,1,Eid ul-Fitr
2021-05-14,Brunei,1,Eid ul Fitr
2021-05-14,Cambodia,1,King`s Birthday
2021-05-14,Comoros,1,Eid al-Fitr Holiday
2021-05-14,Denmark,1,Bank Holiday
2021-05-14,Djibouti,1,Eid al-Fitr Holiday
2021-05-14,Egypt,1,Eid el Fitr Holiday
2021-05-14,India,1,Ramzan Id/Eid-ul-Fitar
2021-05-14,Indonesia,1,Idul Fitri Holiday
2021-05-14,Iran,1,Eid-e-Fetr (Additional Holiday)
2021-05-14,Iraq,1,Eid al-Fitr holiday
2021-05-14,Jordan,1,Eid al-Fitr holiday
2021-05-14,Kenya,1,Eid al-Fitr
2021-05-14,Kuwait,1,Eid al-Fitr holiday
2021-05-14,Lebanon,1,Eid ul Fitr Day Two
2021-05-14,Liberia,1,National Unification Day
2021-05-14,Malawi,1,Eid al-Fitr
2021-05-14,Malawi,2,Kamuzu Day
2021-05-14,Malaysia,1,Hari Raya Puasa Day 2
2021-05-14,Maldives,1,Eid al Fitr Holiday
2021-05-14,Mauritius,1,Eid al-Fitr
2021-05-14,Morocco,1,Eid al-Fitr holiday
2021-05-14,Oman,1,Eid al-Fitr Holiday
2021-05-14,Pakistan,1,Eid-ul-Fitr Holiday
2021-05-14,Paraguay,1,National Holiday
2021-05-14,Qatar,1,Eid al-Fitr Holiday
2021-05-14,Saudi Arabia,1,Eid al-Fitr Holiday
2021-05-14,Sri Lanka,1,Eid al-Fitr
2021-05-14,Sudan,1,Eid al-Fitr holiday
2021-05-14,Tanzania,1,Eid el Fitri
2021-05-14,Tunisia,1,Eid al-Fitr Holiday
2021-05-14,Turkey,1,Ramadan Feast Holiday
2021-05-14,United Arab Emirates,1,Eid al-Fitr Holiday
2021-05-14,Uzbekistan,1,Eid al-Fitr Holiday
2021-05-14,Yemen,1,Eid al-Fitr holiday
