 tDate,Country,Number,HolidayName
2022-03-08,Angola,1,International Woman`s Day
2022-03-08,Armenia,1,International Women`s Day
2022-03-08,Azerbaijan,1,Women`s Day
2022-03-08,Belarus,1,Women`s Day
2022-03-08,Burkina Faso,1,International Women`s Day
2022-03-08,Cambodia,1,International Women Day
2022-03-08,Chad,1,International Women`s Day
2022-03-08,China,1,International Women`s Day
2022-03-08,Eritrea,1,Women`s Day
2022-03-08,Georgia,1,International Women`s Day
2022-03-08,Guinea-Bissau,1,International Women`s Day
2022-03-08,Kazakhstan,1,International Women`s Day
2022-03-08,Kiribati,1,International Women`s Day
2022-03-08,Kyrgyzstan,1,International Women`s Day
2022-03-08,Laos,1,International Women`s Day (Women Only)
2022-03-08,Madagascar,1,International Women`s Day
2022-03-08,Moldova,1,International Women`s Day
2022-03-08,Mongolia,1,International Women`s Day
2022-03-08,Nauru,1,International Women`s Day
2022-03-08,Nepal,1,Nari Dibas
2022-03-08,North Korea,1,International Women`s Day
2022-03-08,Russia,1,International Women`s Day
2022-03-08,Sierra Leone,1,International Women`s Day
2022-03-08,Syria,1,Revolution Day
2022-03-08,Tajikistan,1,International Women`s Day
2022-03-08,Turkmenistan,1,International Women`s Day
2022-03-08,Uganda,1,International Women`s Day
2022-03-08,Ukraine,1,International Women`s Day
2022-03-08,Uzbekistan,1,International Women`s Day
2022-03-08,Zambia,1,International Women`s Day
