 tDate,Country,Number,HolidayName
2021-08-19,Afghanistan,1,Independence Day (National Day)
2021-08-19,Afghanistan,2,Ashura
2021-08-19,Algeria,1,Day of Achura
2021-08-19,Bahrain,1,Ashoora
2021-08-19,Bangladesh,1,Ashura
2021-08-19,Gambia,1,Ashura
2021-08-19,India,1,Muharram/Ashura
2021-08-19,Iran,1,Ashura
2021-08-19,Iraq,1,Ashura
2021-08-19,Lebanon,1,Ashoura
2021-08-19,Nauru,1,Day of the Tribes
2021-08-19,Pakistan,1,Ashura Holiday
2021-08-19,Senegal,1,Tamkharit
2021-08-19,Somalia,1,Ashura
