 tDate,Country,Number,HolidayName
2021-08-10,Algeria,1,Muharram
2021-08-10,Bahrain,1,Muharram
2021-08-10,Brunei,1,Muharram/Islamic New Year
2021-08-10,Comoros,1,Muharram
2021-08-10,Djibouti,1,Muharram
2021-08-10,Grenada,1,Carnival (Second Day)
2021-08-10,Indonesia,1,Muharram / Islamic New Year
2021-08-10,Iraq,1,Islamic New Year
2021-08-10,Jordan,1,Muharram/New Year
2021-08-10,Kuwait,1,Islamic New Year
2021-08-10,Lebanon,1,Muharram
2021-08-10,Malaysia,1,Muharram/New Year
2021-08-10,Mauritania,1,Muharram/Islamic New Year
2021-08-10,Morocco,1,Hijra New Year
2021-08-10,Niger,1,Muharram
2021-08-10,Oman,1,Muharram
2021-08-10,Sudan,1,Muharram
2021-08-10,Syria,1,Muharram
2021-08-10,Tunisia,1,Muharram
2021-08-10,Yemen,1,Muharram
2021-08-10,Zimbabwe,1,Defence Forces Day
