 tDate, Area, Confirmeds,Deaths 
2020-10-28,강원,14,0
2020-10-28,강원,14,0
2020-10-28,경기,31,0
2020-10-28,경남,3,0
2020-10-28,경북,5,0
2020-10-28,광주,0,0
2020-10-28,대구,2,0
2020-10-28,대전,7,0
2020-10-28,부산,0,0
2020-10-28,서울,25,1
2020-10-28,세종,0,0
2020-10-28,울산,0,0
2020-10-28,인천,10,0
2020-10-28,전남,0,0
2020-10-28,전북,3,0
2020-10-28,제주,0,0
2020-10-28,충남,1,0
2020-10-28,충북,0,0
2020-10-28,경기,31,0
2020-10-28,대전,7,0
2020-10-28,부산,0,0
2020-10-28,경남,3,0
2020-10-28,경북,5,0
2020-10-28,광주,0,0
2020-10-28,대구,2,0
2020-10-28,서울,25,1
2020-10-28,세종,0,0
2020-10-28,울산,0,0
2020-10-28,인천,10,0
2020-10-28,전남,0,0
2020-10-28,전북,3,0
2020-10-28,제주,0,0
2020-10-28,충남,1,0
2020-10-28,충북,0,0
