 tDate, Area, Confirmeds,Deaths 
2021-01-17,강원,4,0
2021-01-17,경기,175,4
2021-01-17,대전,3,0
2021-01-17,강원,4,0
2021-01-17,경기,175,4
2021-01-17,경남,18,0
2021-01-17,경북,15,0
2021-01-17,광주,15,0
2021-01-17,대구,15,1
2021-01-17,대전,3,0
2021-01-17,부산,34,0
2021-01-17,서울,145,3
2021-01-17,세종,1,0
2021-01-17,울산,18,0
2021-01-17,인천,35,0
2021-01-17,전남,15,0
2021-01-17,전북,5,1
2021-01-17,제주,0,0
2021-01-17,충남,7,1
2021-01-17,충북,7,3
2021-01-17,부산,34,0
2021-01-17,경남,18,0
2021-01-17,경북,15,0
2021-01-17,광주,15,0
2021-01-17,대구,15,1
2021-01-17,서울,145,3
2021-01-17,세종,1,0
2021-01-17,울산,18,0
2021-01-17,인천,35,0
2021-01-17,전남,15,0
2021-01-17,전북,5,1
2021-01-17,제주,0,0
2021-01-17,충남,7,1
2021-01-17,충북,7,3
