 tDate, Area, Confirmeds,Deaths 
2021-02-16,강원,5,0
2021-02-16,경기,134,2
2021-02-16,강원,5,0
2021-02-16,경기,134,2
2021-02-16,경남,8,0
2021-02-16,경북,3,0
2021-02-16,광주,2,0
2021-02-16,대구,12,0
2021-02-16,대전,4,0
2021-02-16,부산,19,0
2021-02-16,서울,161,3
2021-02-16,세종,0,0
2021-02-16,울산,7,0
2021-02-16,인천,21,0
2021-02-16,전남,2,1
2021-02-16,전북,5,0
2021-02-16,제주,1,0
2021-02-16,충남,58,0
2021-02-16,충북,7,1
2021-02-16,대전,4,0
2021-02-16,부산,19,0
2021-02-16,경남,8,0
2021-02-16,경북,3,0
2021-02-16,광주,2,0
2021-02-16,대구,12,0
2021-02-16,서울,161,3
2021-02-16,세종,0,0
2021-02-16,울산,7,0
2021-02-16,인천,21,0
2021-02-16,전남,2,1
2021-02-16,전북,5,0
2021-02-16,제주,1,0
2021-02-16,충남,58,0
2021-02-16,충북,7,1
