 tDate, Area, Confirmeds,Deaths 
2020-06-21,강원,2,0
2020-06-21,경기,10,0
2020-06-21,대전,10,0
2020-06-21,부산,0,0
2020-06-21,강원,2,0
2020-06-21,경기,10,0
2020-06-21,경남,1,0
2020-06-21,경북,0,0
2020-06-21,광주,1,0
2020-06-21,대구,1,0
2020-06-21,대전,10,0
2020-06-21,부산,0,0
2020-06-21,서울,17,0
2020-06-21,세종,1,0
2020-06-21,울산,0,0
2020-06-21,인천,0,0
2020-06-21,전남,0,0
2020-06-21,전북,0,0
2020-06-21,제주,0,0
2020-06-21,충남,1,0
2020-06-21,충북,0,0
2020-06-21,경남,1,0
2020-06-21,경북,0,0
2020-06-21,광주,1,0
2020-06-21,대구,1,0
2020-06-21,서울,17,0
2020-06-21,세종,1,0
2020-06-21,울산,0,0
2020-06-21,인천,0,0
2020-06-21,전남,0,0
2020-06-21,전북,0,0
2020-06-21,제주,0,0
2020-06-21,충남,1,0
2020-06-21,충북,0,0
