 tDate, Area, Confirmeds,Deaths 
2020-06-11,강원,0,0
2020-06-11,경기,16,0
2020-06-11,대전,0,0
2020-06-11,부산,0,0
2020-06-11,강원,0,0
2020-06-11,경기,16,0
2020-06-11,경남,0,0
2020-06-11,경북,0,0
2020-06-11,광주,0,0
2020-06-11,대구,0,0
2020-06-11,대전,0,0
2020-06-11,부산,0,0
2020-06-11,서울,21,0
2020-06-11,세종,0,0
2020-06-11,울산,0,0
2020-06-11,인천,6,0
2020-06-11,전남,0,0
2020-06-11,전북,0,0
2020-06-11,제주,0,0
2020-06-11,충남,0,0
2020-06-11,충북,0,0
2020-06-11,경남,0,0
2020-06-11,경북,0,0
2020-06-11,광주,0,0
2020-06-11,대구,0,0
2020-06-11,서울,21,0
2020-06-11,세종,0,0
2020-06-11,울산,0,0
2020-06-11,인천,6,0
2020-06-11,전남,0,0
2020-06-11,전북,0,0
2020-06-11,제주,0,0
2020-06-11,충남,0,0
2020-06-11,충북,0,0
