 tDate, Area, Confirmeds,Deaths 
2020-08-02,강원,0,0
2020-08-02,경기,3,0
2020-08-02,대전,0,0
2020-08-02,강원,0,0
2020-08-02,경기,3,0
2020-08-02,경남,0,0
2020-08-02,경북,1,0
2020-08-02,광주,1,0
2020-08-02,대구,2,0
2020-08-02,대전,0,0
2020-08-02,부산,1,0
2020-08-02,서울,5,0
2020-08-02,세종,0,0
2020-08-02,울산,0,0
2020-08-02,인천,0,0
2020-08-02,전남,0,0
2020-08-02,전북,0,0
2020-08-02,제주,0,0
2020-08-02,충남,0,0
2020-08-02,충북,0,0
2020-08-02,부산,1,0
2020-08-02,경남,0,0
2020-08-02,경북,1,0
2020-08-02,광주,1,0
2020-08-02,대구,2,0
2020-08-02,서울,5,0
2020-08-02,세종,0,0
2020-08-02,울산,0,0
2020-08-02,인천,0,0
2020-08-02,전남,0,0
2020-08-02,전북,0,0
2020-08-02,제주,0,0
2020-08-02,충남,0,0
2020-08-02,충북,0,0
