 tDate, Area, Confirmeds,Deaths 
2020-06-01,강원,0,0
2020-06-01,경기,12,0
2020-06-01,경남,0,0
2020-06-01,대전,0,0
2020-06-01,부산,0,0
2020-06-01,강원,0,0
2020-06-01,경기,12,0
2020-06-01,경남,0,0
2020-06-01,경북,0,0
2020-06-01,광주,0,0
2020-06-01,대구,1,1
2020-06-01,대전,0,0
2020-06-01,부산,0,0
2020-06-01,서울,1,0
2020-06-01,세종,0,0
2020-06-01,울산,0,0
2020-06-01,인천,18,0
2020-06-01,전남,1,0
2020-06-01,전북,0,0
2020-06-01,제주,0,0
2020-06-01,충남,0,0
2020-06-01,충북,0,0
2020-06-01,경북,0,0
2020-06-01,광주,0,0
2020-06-01,대구,1,1
2020-06-01,서울,1,0
2020-06-01,세종,0,0
2020-06-01,울산,0,0
2020-06-01,인천,18,0
2020-06-01,전남,1,0
2020-06-01,전북,0,0
2020-06-01,제주,0,0
2020-06-01,충남,0,0
2020-06-01,충북,0,0
