 tDate, Area, Confirmeds,Deaths 
2021-07-02,강원,14,0
2021-07-02,강원,14,0
2021-07-02,경기,264,0
2021-07-02,경남,13,1
2021-07-02,경북,7,0
2021-07-02,광주,2,0
2021-07-02,대구,9,0
2021-07-02,대전,25,0
2021-07-02,부산,29,0
2021-07-02,서울,347,1
2021-07-02,세종,2,0
2021-07-02,울산,11,0
2021-07-02,인천,22,0
2021-07-02,전남,4,0
2021-07-02,전북,7,0
2021-07-02,제주,3,0
2021-07-02,충남,27,0
2021-07-02,충북,7,1
2021-07-02,경기,264,0
2021-07-02,대전,25,0
2021-07-02,경남,13,1
2021-07-02,경북,7,0
2021-07-02,광주,2,0
2021-07-02,대구,9,0
2021-07-02,부산,29,0
2021-07-02,서울,347,1
2021-07-02,세종,2,0
2021-07-02,울산,11,0
2021-07-02,인천,22,0
2021-07-02,전남,4,0
2021-07-02,전북,7,0
2021-07-02,제주,3,0
2021-07-02,충남,27,0
2021-07-02,충북,7,1
