 tDate, Area, Confirmeds,Deaths 
2020-11-28,강원,33,0
2020-11-28,강원,33,0
2020-11-28,경기,126,3
2020-11-28,경남,14,0
2020-11-28,경북,5,0
2020-11-28,광주,16,0
2020-11-28,대구,1,0
2020-11-28,대전,13,0
2020-11-28,부산,28,0
2020-11-28,서울,178,3
2020-11-28,세종,0,0
2020-11-28,울산,3,0
2020-11-28,인천,25,0
2020-11-28,전남,7,0
2020-11-28,전북,9,0
2020-11-28,제주,2,0
2020-11-28,충남,17,0
2020-11-28,충북,24,0
2020-11-28,경기,126,3
2020-11-28,대전,13,0
2020-11-28,부산,28,0
2020-11-28,경남,14,0
2020-11-28,경북,5,0
2020-11-28,광주,16,0
2020-11-28,대구,1,0
2020-11-28,서울,178,3
2020-11-28,세종,0,0
2020-11-28,울산,3,0
2020-11-28,인천,25,0
2020-11-28,전남,7,0
2020-11-28,전북,9,0
2020-11-28,제주,2,0
2020-11-28,충남,17,0
2020-11-28,충북,24,0
