 tDate, Area, Confirmeds,Deaths 
2020-07-06,강원,1,0
2020-07-06,경기,6,0
2020-07-06,대전,2,1
2020-07-06,부산,1,0
2020-07-06,강원,1,0
2020-07-06,경기,6,0
2020-07-06,경남,1,0
2020-07-06,경북,1,0
2020-07-06,광주,7,0
2020-07-06,대구,2,0
2020-07-06,대전,2,1
2020-07-06,부산,1,0
2020-07-06,서울,3,0
2020-07-06,세종,0,0
2020-07-06,울산,0,0
2020-07-06,인천,6,0
2020-07-06,전남,2,0
2020-07-06,전북,0,0
2020-07-06,제주,0,0
2020-07-06,충남,1,0
2020-07-06,충북,0,0
2020-07-06,경남,1,0
2020-07-06,경북,1,0
2020-07-06,광주,7,0
2020-07-06,대구,2,0
2020-07-06,서울,3,0
2020-07-06,세종,0,0
2020-07-06,울산,0,0
2020-07-06,인천,6,0
2020-07-06,전남,2,0
2020-07-06,전북,0,0
2020-07-06,제주,0,0
2020-07-06,충남,1,0
2020-07-06,충북,0,0
