 tDate, Area, Confirmeds,Deaths 
2020-10-11,강원,2,0
2020-10-11,경기,21,1
2020-10-11,대전,2,0
2020-10-11,강원,2,0
2020-10-11,경기,21,1
2020-10-11,경남,0,0
2020-10-11,경북,0,0
2020-10-11,광주,0,0
2020-10-11,대구,1,0
2020-10-11,대전,2,0
2020-10-11,부산,3,0
2020-10-11,서울,23,1
2020-10-11,세종,0,0
2020-10-11,울산,1,0
2020-10-11,인천,1,0
2020-10-11,전남,0,0
2020-10-11,전북,0,0
2020-10-11,제주,0,0
2020-10-11,충남,1,0
2020-10-11,충북,0,0
2020-10-11,부산,3,0
2020-10-11,경남,0,0
2020-10-11,경북,0,0
2020-10-11,광주,0,0
2020-10-11,대구,1,0
2020-10-11,서울,23,1
2020-10-11,세종,0,0
2020-10-11,울산,1,0
2020-10-11,인천,1,0
2020-10-11,전남,0,0
2020-10-11,전북,0,0
2020-10-11,제주,0,0
2020-10-11,충남,1,0
2020-10-11,충북,0,0
