 tDate, Area, Confirmeds,Deaths 
2020-12-31,강원,36,0
2020-12-31,경기,225,10
2020-12-31,대전,7,0
2020-12-31,강원,36,0
2020-12-31,경기,225,10
2020-12-31,경남,22,0
2020-12-31,경북,23,0
2020-12-31,광주,8,0
2020-12-31,대구,33,0
2020-12-31,대전,7,0
2020-12-31,부산,74,4
2020-12-31,서울,366,5
2020-12-31,세종,0,0
2020-12-31,울산,35,0
2020-12-31,인천,59,1
2020-12-31,전남,5,0
2020-12-31,전북,12,0
2020-12-31,제주,9,0
2020-12-31,충남,18,1
2020-12-31,충북,22,0
2020-12-31,부산,74,4
2020-12-31,경남,22,0
2020-12-31,경북,23,0
2020-12-31,광주,8,0
2020-12-31,대구,33,0
2020-12-31,서울,366,5
2020-12-31,세종,0,0
2020-12-31,울산,35,0
2020-12-31,인천,59,1
2020-12-31,전남,5,0
2020-12-31,전북,12,0
2020-12-31,제주,9,0
2020-12-31,충남,18,1
2020-12-31,충북,22,0
