 tDate, Area, Confirmeds,Deaths 
2021-05-16,강원,5,0
2021-05-16,경기,161,1
2021-05-16,강원,5,0
2021-05-16,경기,161,1
2021-05-16,경남,45,0
2021-05-16,경북,11,0
2021-05-16,광주,14,0
2021-05-16,대구,6,0
2021-05-16,대전,4,0
2021-05-16,부산,31,0
2021-05-16,서울,213,3
2021-05-16,세종,0,0
2021-05-16,울산,11,0
2021-05-16,인천,15,0
2021-05-16,전남,13,0
2021-05-16,전북,14,0
2021-05-16,제주,9,0
2021-05-16,충남,18,0
2021-05-16,충북,20,0
2021-05-16,대전,4,0
2021-05-16,경남,45,0
2021-05-16,경북,11,0
2021-05-16,광주,14,0
2021-05-16,대구,6,0
2021-05-16,부산,31,0
2021-05-16,서울,213,3
2021-05-16,세종,0,0
2021-05-16,울산,11,0
2021-05-16,인천,15,0
2021-05-16,전남,13,0
2021-05-16,전북,14,0
2021-05-16,제주,9,0
2021-05-16,충남,18,0
2021-05-16,충북,20,0
