 tDate, Area, Confirmeds,Deaths 
2021-08-12,강원,42,0
2021-08-12,강원,42,0
2021-08-12,경기,575,2
2021-08-12,경남,110,0
2021-08-12,경북,63,0
2021-08-12,광주,20,0
2021-08-12,대구,39,0
2021-08-12,대전,51,0
2021-08-12,부산,132,0
2021-08-12,서울,526,0
2021-08-12,세종,11,0
2021-08-12,울산,54,0
2021-08-12,인천,114,1
2021-08-12,전남,27,0
2021-08-12,전북,24,0
2021-08-12,제주,23,0
2021-08-12,충남,85,0
2021-08-12,충북,75,0
2021-08-12,경기,575,2
2021-08-12,대구,39,0
2021-08-12,대전,51,0
2021-08-12,경남,110,0
2021-08-12,경북,63,0
2021-08-12,광주,20,0
2021-08-12,부산,132,0
2021-08-12,서울,526,0
2021-08-12,세종,11,0
2021-08-12,울산,54,0
2021-08-12,인천,114,1
2021-08-12,전남,27,0
2021-08-12,전북,24,0
2021-08-12,제주,23,0
2021-08-12,충남,85,0
2021-08-12,충북,75,0
