 tDate, Area, Confirmeds,Deaths 
2020-11-06,강원,7,0
2020-11-06,강원,7,0
2020-11-06,경기,47,1
2020-11-06,경남,13,0
2020-11-06,경북,1,0
2020-11-06,광주,0,0
2020-11-06,대구,0,0
2020-11-06,대전,0,0
2020-11-06,부산,0,0
2020-11-06,서울,40,0
2020-11-06,세종,0,0
2020-11-06,울산,0,0
2020-11-06,인천,0,0
2020-11-06,전남,0,0
2020-11-06,전북,1,0
2020-11-06,제주,0,0
2020-11-06,충남,25,0
2020-11-06,충북,0,0
2020-11-06,경기,47,1
2020-11-06,대전,0,0
2020-11-06,부산,0,0
2020-11-06,경남,13,0
2020-11-06,경북,1,0
2020-11-06,광주,0,0
2020-11-06,대구,0,0
2020-11-06,서울,40,0
2020-11-06,세종,0,0
2020-11-06,울산,0,0
2020-11-06,인천,0,0
2020-11-06,전남,0,0
2020-11-06,전북,1,0
2020-11-06,제주,0,0
2020-11-06,충남,25,0
2020-11-06,충북,0,0
