 tDate, Area, Confirmeds,Deaths 
2021-03-05,강원,4,1
2021-03-05,경기,173,4
2021-03-05,강원,4,1
2021-03-05,경기,173,4
2021-03-05,경남,3,0
2021-03-05,경북,6,0
2021-03-05,광주,6,0
2021-03-05,대구,3,0
2021-03-05,대전,0,0
2021-03-05,부산,20,0
2021-03-05,서울,129,3
2021-03-05,세종,1,0
2021-03-05,울산,3,0
2021-03-05,인천,13,0
2021-03-05,전남,0,0
2021-03-05,전북,3,0
2021-03-05,제주,2,0
2021-03-05,충남,9,0
2021-03-05,충북,19,0
2021-03-05,대전,0,0
2021-03-05,부산,20,0
2021-03-05,경남,3,0
2021-03-05,경북,6,0
2021-03-05,광주,6,0
2021-03-05,대구,3,0
2021-03-05,서울,129,3
2021-03-05,세종,1,0
2021-03-05,울산,3,0
2021-03-05,인천,13,0
2021-03-05,전남,0,0
2021-03-05,전북,3,0
2021-03-05,제주,2,0
2021-03-05,충남,9,0
2021-03-05,충북,19,0
