 tDate, Area, Confirmeds,Deaths 
2021-01-21,강원,8,1
2021-01-21,경기,138,4
2021-01-21,강원,8,1
2021-01-21,경기,138,4
2021-01-21,경남,16,0
2021-01-21,경북,8,0
2021-01-21,광주,6,0
2021-01-21,대구,7,0
2021-01-21,대전,0,0
2021-01-21,부산,19,1
2021-01-21,서울,125,6
2021-01-21,세종,1,0
2021-01-21,울산,3,0
2021-01-21,인천,23,0
2021-01-21,전남,14,0
2021-01-21,전북,5,1
2021-01-21,제주,5,0
2021-01-21,충남,10,1
2021-01-21,충북,7,1
2021-01-21,대전,0,0
2021-01-21,부산,19,1
2021-01-21,경남,16,0
2021-01-21,경북,8,0
2021-01-21,광주,6,0
2021-01-21,대구,7,0
2021-01-21,서울,125,6
2021-01-21,세종,1,0
2021-01-21,울산,3,0
2021-01-21,인천,23,0
2021-01-21,전남,14,0
2021-01-21,전북,5,1
2021-01-21,제주,5,0
2021-01-21,충남,10,1
2021-01-21,충북,7,1
