 tDate, Area, Confirmeds,Deaths 
2020-05-05,강원,0,0
2020-05-05,경기,0,0
2020-05-05,경남,0,0
2020-05-05,대전,0,0
2020-05-05,부산,0,0
2020-05-05,강원,0,0
2020-05-05,경기,0,0
2020-05-05,경남,0,0
2020-05-05,경북,0,0
2020-05-05,광주,0,0
2020-05-05,대구,0,2
2020-05-05,대전,0,0
2020-05-05,부산,0,0
2020-05-05,서울,0,0
2020-05-05,세종,0,0
2020-05-05,울산,0,0
2020-05-05,인천,1,0
2020-05-05,전남,0,0
2020-05-05,전북,0,0
2020-05-05,제주,0,0
2020-05-05,충남,0,0
2020-05-05,충북,0,0
2020-05-05,경북,0,0
2020-05-05,광주,0,0
2020-05-05,대구,0,2
2020-05-05,서울,0,0
2020-05-05,세종,0,0
2020-05-05,울산,0,0
2020-05-05,인천,1,0
2020-05-05,전남,0,0
2020-05-05,전북,0,0
2020-05-05,제주,0,0
2020-05-05,충남,0,0
2020-05-05,충북,0,0
