 tDate, Area, Confirmeds,Deaths 
2021-05-13,강원,17,0
2021-05-13,경기,226,3
2021-05-13,강원,17,0
2021-05-13,경기,226,3
2021-05-13,경남,32,0
2021-05-13,경북,23,0
2021-05-13,광주,23,0
2021-05-13,대구,5,0
2021-05-13,대전,18,0
2021-05-13,부산,20,0
2021-05-13,서울,227,2
2021-05-13,세종,2,0
2021-05-13,울산,31,0
2021-05-13,인천,17,0
2021-05-13,전남,12,1
2021-05-13,전북,10,0
2021-05-13,제주,9,0
2021-05-13,충남,19,0
2021-05-13,충북,10,1
2021-05-13,대전,18,0
2021-05-13,경남,32,0
2021-05-13,경북,23,0
2021-05-13,광주,23,0
2021-05-13,대구,5,0
2021-05-13,부산,20,0
2021-05-13,서울,227,2
2021-05-13,세종,2,0
2021-05-13,울산,31,0
2021-05-13,인천,17,0
2021-05-13,전남,12,1
2021-05-13,전북,10,0
2021-05-13,제주,9,0
2021-05-13,충남,19,0
2021-05-13,충북,10,1
