 tDate, Area, Confirmeds,Deaths 
2020-07-21,강원,0,0
2020-07-21,경기,2,0
2020-07-21,대전,0,0
2020-07-21,부산,0,0
2020-07-21,강원,0,0
2020-07-21,경기,2,0
2020-07-21,경남,0,0
2020-07-21,경북,1,0
2020-07-21,광주,0,0
2020-07-21,대구,2,0
2020-07-21,대전,0,0
2020-07-21,부산,0,0
2020-07-21,서울,21,0
2020-07-21,세종,0,0
2020-07-21,울산,0,0
2020-07-21,인천,0,0
2020-07-21,전남,0,0
2020-07-21,전북,0,0
2020-07-21,제주,1,0
2020-07-21,충남,0,0
2020-07-21,충북,0,0
2020-07-21,경남,0,0
2020-07-21,경북,1,0
2020-07-21,광주,0,0
2020-07-21,대구,2,0
2020-07-21,서울,21,0
2020-07-21,세종,0,0
2020-07-21,울산,0,0
2020-07-21,인천,0,0
2020-07-21,전남,0,0
2020-07-21,전북,0,0
2020-07-21,제주,1,0
2020-07-21,충남,0,0
2020-07-21,충북,0,0
