 tDate, Area, Confirmeds,Deaths 
2020-04-11,강원,0,0
2020-04-11,경기,9,0
2020-04-11,경남,0,0
2020-04-11,대전,0,0
2020-04-11,부산,0,0
2020-04-11,강원,0,0
2020-04-11,경기,9,0
2020-04-11,경남,0,0
2020-04-11,경북,3,0
2020-04-11,광주,0,0
2020-04-11,대구,7,3
2020-04-11,대전,0,0
2020-04-11,부산,0,0
2020-04-11,서울,4,0
2020-04-11,세종,0,0
2020-04-11,울산,1,0
2020-04-11,인천,0,0
2020-04-11,전남,0,0
2020-04-11,전북,0,0
2020-04-11,제주,0,0
2020-04-11,충남,0,0
2020-04-11,충북,0,0
2020-04-11,경북,3,0
2020-04-11,광주,0,0
2020-04-11,대구,7,3
2020-04-11,서울,4,0
2020-04-11,세종,0,0
2020-04-11,울산,1,0
2020-04-11,인천,0,0
2020-04-11,전남,0,0
2020-04-11,전북,0,0
2020-04-11,제주,0,0
2020-04-11,충남,0,0
2020-04-11,충북,0,0
