 tDate, Area, Confirmeds,Deaths 
2021-05-19,강원,16,0
2021-05-19,경기,164,4
2021-05-19,강원,16,0
2021-05-19,경기,164,4
2021-05-19,경남,16,0
2021-05-19,경북,24,0
2021-05-19,광주,4,0
2021-05-19,대구,23,0
2021-05-19,대전,10,0
2021-05-19,부산,27,1
2021-05-19,서울,249,2
2021-05-19,세종,3,0
2021-05-19,울산,27,0
2021-05-19,인천,23,0
2021-05-19,전남,10,0
2021-05-19,전북,9,0
2021-05-19,제주,4,0
2021-05-19,충남,17,1
2021-05-19,충북,21,0
2021-05-19,대전,10,0
2021-05-19,경남,16,0
2021-05-19,경북,24,0
2021-05-19,광주,4,0
2021-05-19,대구,23,0
2021-05-19,부산,27,1
2021-05-19,서울,249,2
2021-05-19,세종,3,0
2021-05-19,울산,27,0
2021-05-19,인천,23,0
2021-05-19,전남,10,0
2021-05-19,전북,9,0
2021-05-19,제주,4,0
2021-05-19,충남,17,1
2021-05-19,충북,21,0
